,Dataset,Compression_method,Model,Fold,nun_zero_coefs,R2_score_train,MAE_score_train,RMSE_score_train,rho_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_test
4,PCP_AAfreq_Cys,mean,8M,5,297,0.874462405785423,0.0041586521038972,0.0056995843488109,0.8699926406779785,0.87994849483421,0.0042595252250481,0.0059434540856671,0.8690159844765095
0,PCP_AAfreq_Cys,mean,650M,1,1115,0.9068977498628256,0.0037726282201761,0.0049715544275347,0.8705134108510821,0.8893385114343794,0.004038019174172,0.0054408114130776,0.8606182494744169
1,PCP_AAfreq_Cys,mean,650M,2,1098,0.908514144838884,0.0037729371527047,0.0049853225134629,0.8707290481324158,0.8813862705465739,0.0040637227001352,0.0053660193092742,0.8524347028580747
2,PCP_AAfreq_Cys,mean,650M,3,1114,0.904376026741654,0.0037779360555316,0.0049747870616759,0.871339487890795,0.900814763775274,0.0040436341820113,0.0054013102795912,0.8550388354833159
3,PCP_AAfreq_Cys,mean,650M,4,1128,0.9087490807603352,0.0037866392033946,0.0050063818643744,0.8721034957743687,0.8790828926428826,0.0040225105462682,0.0052779638278205,0.8440577896253031
4,PCP_AAfreq_Cys,mean,650M,5,1111,0.9049922467187812,0.0037625642820011,0.0049583343469699,0.8718940469020693,0.8974297203656724,0.0040804746548419,0.0054937118565531,0.851335766467411
0,SS_Coil,mean,150M,1,547,0.6325506979448716,0.0255793325662763,0.038089022449259,0.7846045438109039,0.6285001907770098,0.0261418396732891,0.036059890187504,0.7702682877678976
1,SS_Coil,mean,150M,2,514,0.6309641133238983,0.0255834323513431,0.0378976801143257,0.7863069867857951,0.6262812541694927,0.0258451387514186,0.0373150886815539,0.7672135549091461
2,SS_Coil,mean,150M,3,549,0.6438250584685141,0.0252074923592917,0.0366837650114081,0.7848502586585104,0.5833934015975202,0.0269396438810915,0.0417314598040918,0.7814935451636509
3,SS_Coil,mean,150M,4,516,0.6392434103998862,0.02552682074664,0.0374650178835349,0.787343080417712,0.5872311363657066,0.0256627654866784,0.0392366206552353,0.7730560485327533
4,SS_Coil,mean,150M,5,483,0.6316146753828842,0.0253129571325253,0.0373364049465159,0.7873108947139866,0.6113467536300876,0.0267118593263094,0.0401851820427853,0.7705600938830309
0,PCP_length,mean,15B,1,3608,0.962813052882162,20.400271294161705,28.441052693727208,0.9807566728214993,0.9431469253024088,25.07698966316913,34.96180011460109,0.9684242616526596
1,PCP_length,mean,15B,2,3521,0.9630339256360444,20.546726117392204,28.53830228519169,0.9805799318320272,0.9400327859932668,25.383983474675503,34.942666112918694,0.969074682897375
2,PCP_length,mean,15B,3,3450,0.9623477709793924,20.48476563010052,28.617726387472075,0.980522187390752,0.9409936388238233,25.714835952781826,35.61646443179715,0.9692582393910172
3,PCP_length,mean,15B,4,3591,0.9629774015920824,20.340407273829538,28.28845604052009,0.9804800126256372,0.9411897098827268,25.76772826134914,35.9972273248996,0.969588383824155
4,PCP_length,mean,15B,5,3532,0.9621891949381242,20.357365323367603,28.416645106829197,0.9805883249584316,0.9445003553246144,25.35978171566784,35.77769808731879,0.9719081628892212
0,PCP_AAfreq_Leu,mean,15B,1,3921,0.9737897865694976,0.0036680651257231,0.0046846776932255,0.984800285425247,0.952584880105114,0.0047987170870869,0.0062766508743832,0.9736346091601192
1,PCP_AAfreq_Leu,mean,15B,2,3885,0.9736506282507664,0.0036756536737311,0.0046988818373535,0.9846188072875364,0.954667205707416,0.0047162929467841,0.0061267844787328,0.975021849511128
2,PCP_AAfreq_Leu,mean,15B,3,3901,0.9737827102686724,0.0036671498053615,0.0046770906857533,0.9848635924112976,0.954267314021578,0.0047885205154382,0.0062068367536985,0.973284584676516
3,PCP_AAfreq_Leu,mean,15B,4,3868,0.9736496375373148,0.0036892576411893,0.004715600498693,0.9848415215242888,0.9544714179810094,0.0046625882137156,0.0060515654751958,0.9737412168288626
4,PCP_AAfreq_Leu,mean,15B,5,3883,0.9731914287568036,0.0036759875728062,0.0047075540818628,0.9845392580699468,0.9581028308930264,0.0046659313641733,0.006049798370424,0.9766783037802406
0,PCP_length,mean,8M,1,301,0.7990088432634253,46.24841390860243,66.12091863366,0.9338765997200348,0.7829862055293971,47.05438558855318,68.30625535544533,0.9297940589092804
1,PCP_length,mean,8M,2,299,0.7975967716639504,46.75976745296147,66.77827326657078,0.9324214448660438,0.7925601004017817,46.17588472808515,64.98980724903917,0.932821345662942
2,PCP_length,mean,8M,3,299,0.7977988741914204,46.26872466159119,66.3180222230108,0.9334100255433468,0.7918494552696568,47.3071291102709,66.89446196984646,0.9287232138615156
3,PCP_length,mean,8M,4,296,0.7973651016995331,46.14989236153378,66.18093796151575,0.9329347386321344,0.7925511041770787,47.30030233396753,67.6079789586684,0.9288687822188196
4,PCP_length,mean,8M,5,303,0.79930743892456,45.890586147180834,65.46821180694889,0.9334103620280486,0.7845666376852504,47.72750232557503,70.48939342678393,0.9300868082643164
0,SS_E,mean,8M,1,283,0.8384470880336363,0.0428097211132869,0.0606544164464359,0.917038631170095,0.8245644315631162,0.043847328521479,0.0624105699701427,0.9080954858170917
1,SS_E,mean,8M,2,282,0.8370952124588046,0.0431427138706698,0.0608816397365234,0.91580615571039,0.8313212484659656,0.0429352018037693,0.0613022699029839,0.9127299312973094
2,SS_E,mean,8M,3,290,0.8376519269792612,0.0427380152403323,0.0605871072901001,0.9162244518391356,0.8291081323373292,0.0446650731538663,0.0624883691179004,0.9113870300083072
3,SS_E,mean,8M,4,287,0.8364112555443077,0.0429498332406995,0.0608176776924393,0.9154390876376176,0.8341738079546008,0.0438378951828848,0.0615572541762987,0.9147495660127128
4,SS_E,mean,8M,5,289,0.8346848002303048,0.0431610900571956,0.0610503149736858,0.9145326061555412,0.8403000626670081,0.0428550976912742,0.0607490757918774,0.919495561697536
0,SS_H,mean,650M,1,999,0.9502244129983892,0.0299221219062684,0.0436785302570695,0.9711228071598732,0.9403333166106468,0.0320532031553258,0.0472027201508147,0.9642384329182836
1,SS_H,mean,650M,2,1001,0.949500815480338,0.0301593413414314,0.0439634579809617,0.970021331939422,0.943923712176875,0.0313513832346367,0.0458898380665599,0.967945421677416
2,SS_H,mean,650M,3,975,0.9502482958644656,0.0298792380782158,0.0433970112833283,0.9704031579082248,0.9408280650334696,0.0327633209924806,0.0481838806848546,0.9673679855115336
3,SS_H,mean,650M,4,994,0.949413304331194,0.030076664277189,0.0440231895611823,0.9707299573709816,0.944512057812206,0.0314686027454734,0.0455516923161852,0.9653646098747548
4,SS_H,mean,650M,5,993,0.9495071176718808,0.0299993281031742,0.0437386681984328,0.9703663255241504,0.943810990442242,0.032062479853805,0.0468724741808682,0.9671552135763948
0,SS_E,mean,15B,1,2857,0.9470741012682966,0.0248702534956704,0.0347167573705915,0.9725220304232346,0.9216976705254876,0.0295351381836047,0.0416952580340774,0.9598970093232184
1,SS_E,mean,15B,2,2647,0.9447918126485432,0.0252124392997729,0.0354422399137679,0.9715663226834498,0.925318909182688,0.0293437962671496,0.0407898110271839,0.9603769615383924
2,SS_E,mean,15B,3,2801,0.9462701079051324,0.0249345236583534,0.0348549635468019,0.9719901336718112,0.922309500426235,0.0297082714617935,0.0421330063839284,0.9615004890793296
3,SS_E,mean,15B,4,2830,0.947456671873368,0.024676287350336,0.0344676688667474,0.9725400191634012,0.9190677123153947,0.0301858051049911,0.043004468429092,0.9591820380880915
4,SS_E,mean,15B,5,2858,0.9472264160766746,0.0247994224424668,0.0344937022439552,0.9722753895224726,0.919867236904878,0.0299098367666797,0.0430320822492266,0.9612776294351718
0,PCP_Hydrophobicity,mean,8M,1,288,0.9322646952745878,0.0567201466400458,0.0748687148841551,0.957476645812684,0.929120137782066,0.0568411560790765,0.0762638653494885,0.954659397115433
1,PCP_Hydrophobicity,mean,8M,2,288,0.9321831925026444,0.0564677192871355,0.0749423867217749,0.9574904913075346,0.9293903533446491,0.0572592778327953,0.075970975808802,0.9552214233084112
2,PCP_Hydrophobicity,mean,8M,3,299,0.9333834795010714,0.0562874499710824,0.0744998176130952,0.9580342368172496,0.92435238782962,0.0581277494947792,0.0776650585793757,0.953279936812466
