Unnamed: 0,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd,Dataset
2,Lasso,3,0.5650075281826397,0.6386610480776485,0.7589474470371096,0.5467964167726118,0.6469714178867726,0.777294232699968,0.7865892803594906,0.7754885920636648,143,bos,BLAT ECOLX 2015
3,Lasso,4,0.5753668192474094,0.6320164899400699,0.7523120906506248,0.5221903797567186,0.662912204851202,0.7873523036886553,0.7927314142948103,0.7527732794582137,150,bos,BLAT ECOLX 2015
4,Lasso,5,0.5733804139339459,0.6270011660337779,0.7483121808896824,0.5287138965902242,0.6696289533847537,0.8055911791265641,0.7911158623453267,0.7601804046721538,148,bos,BLAT ECOLX 2015
0,Lasso,1,0.6442411272650961,0.5679708669700588,0.6861089121891765,0.6234850053678944,0.5853739109495428,0.7093221112720649,0.8292790916204432,0.8072624846926565,203,mean,BLAT ECOLX 2015
1,Lasso,2,0.6637288421386298,0.5533440255832571,0.6705381638206847,0.655905488199725,0.5433524192701563,0.6641274244501858,0.8366982210582812,0.8330470265056474,235,mean,BLAT ECOLX 2015
2,Lasso,3,0.6972028039790584,0.5172569660660111,0.6332085327701891,0.6628938919080086,0.5473468130850624,0.670381604724759,0.8517086649969001,0.8323455027877229,262,mean,BLAT ECOLX 2015
3,Lasso,4,0.6797036290893324,0.536777468436279,0.653381881419428,0.5977265462355892,0.5943706227246867,0.7224409329706134,0.8447417682672026,0.8009191115515797,222,mean,BLAT ECOLX 2015
4,Lasso,5,0.6810782720666652,0.5304900235993054,0.6470002878407312,0.6164080141013379,0.5966695768729314,0.726786995443534,0.8450137517545258,0.810738378787138,224,mean,BLAT ECOLX 2015
0,Lasso,1,0.6242048448422224,0.5903185611159849,0.7051650492793924,0.5648222691121222,0.6429639673743284,0.7625804925259344,0.8259881895723351,0.7807065474446222,245,iDCT5,BLAT ECOLX 2015
1,Lasso,2,0.5363849770001387,0.6711680750579468,0.7873311630566957,0.4851813055583445,0.7001869653427114,0.8123434740010457,0.7875439872258472,0.7459158608906522,177,iDCT5,BLAT ECOLX 2015
2,Lasso,3,0.4895531706289527,0.7123836703022792,0.8221405879083434,0.479286747791509,0.7166269556385207,0.8331785742469439,0.766023196862313,0.7595510107166591,149,iDCT5,BLAT ECOLX 2015
3,Lasso,4,0.4588740186212018,0.7391412815871936,0.8492592217082995,0.400642387237925,0.762319790412551,0.8818295962411802,0.7489431449654971,0.6856848643644576,131,iDCT5,BLAT ECOLX 2015
4,Lasso,5,0.5769976458261674,0.6316233953656892,0.7451330244612808,0.5153472788375064,0.6930709665503973,0.8169353949537526,0.8052863368904454,0.76540932552591,199,iDCT5,BLAT ECOLX 2015
0,Lasso,1,0.0618743798220051,1.0172082675751777,1.114155192906182,0.0523694394422263,1.0268225040709862,1.125309250057554,0.3848477602085089,0.3221169012903707,13,iDCT2,BLAT ECOLX 2015
1,Lasso,2,0.0943153009745759,1.0027180617588036,1.1004421242337232,0.0868499162031541,0.9806613470116456,1.0818912866771555,0.4335803668057487,0.3925073564676042,14,iDCT2,BLAT ECOLX 2015
2,Lasso,3,0.0994480832202515,0.9923879169296018,1.0920064697751863,0.1022347490981485,0.9975055672094938,1.094007183440845,0.4253609545012688,0.4439043926864057,17,iDCT2,BLAT ECOLX 2015
3,Lasso,4,0.0547449572826755,1.0261913791761277,1.122446317852583,0.0477431370264516,1.012094489876733,1.1115236646252988,0.366981380263366,0.3574276455269491,10,iDCT2,BLAT ECOLX 2015
4,Lasso,5,0.0862889799169108,0.9965834982539684,1.095132962669643,0.0798737279447411,1.0301609814756176,1.1256311442172242,0.4229029619192902,0.4242766940779007,16,iDCT2,BLAT ECOLX 2015
0,Lasso,1,0.5282370736527017,0.6826654780805587,0.7900909637445384,0.4607061006157853,0.7272844171288173,0.8489167710553936,0.7920695034376289,0.7378349458349458,172,rbf1,BLAT ECOLX 2015
1,Lasso,2,0.6027137660980169,0.6194711404285307,0.7288370634693756,0.5512425020099145,0.6464729993525967,0.7584350593162336,0.82283944992499,0.7874797065225939,254,rbf1,BLAT ECOLX 2015
2,Lasso,3,0.5886949196554685,0.6294360248797658,0.7379940678407644,0.5467227612349668,0.6645470440347377,0.7773573938274919,0.8171303851920246,0.7882271088723994,236,rbf1,BLAT ECOLX 2015
3,Lasso,4,0.62588707929383,0.5970822159759449,0.706142631980394,0.5579601902092666,0.6410988388291164,0.7573076595653635,0.8341919512519615,0.7804437343154776,287,rbf1,BLAT ECOLX 2015
4,Lasso,5,0.5076116323434927,0.6957098075413741,0.8039264393672306,0.4713511448707327,0.7387743223405092,0.8532101890996886,0.7837227954915144,0.7591539137107666,171,rbf1,BLAT ECOLX 2015
0,Lasso,1,0.5330250632278158,0.6787518610492803,0.786071365633232,0.4661094077447324,0.723199663402216,0.8446533208212826,0.7945480170973472,0.7412437216911841,174,sigmoid1,BLAT ECOLX 2015
1,Lasso,2,0.6065479705881183,0.6160073670158751,0.7253115379394235,0.5539925584404357,0.6439152958595188,0.7561075834696392,0.824654369492702,0.7881142673176476,259,sigmoid1,BLAT ECOLX 2015
2,Lasso,3,0.5926665247879395,0.6258476704831222,0.7344223505212001,0.5506561475931688,0.6611640108063449,0.7739772227640628,0.8188907707364487,0.7897838921085413,241,sigmoid1,BLAT ECOLX 2015
3,Lasso,4,0.6149124311890564,0.6075742615852967,0.7164251573367619,0.5477030047799718,0.6497672550539322,0.7660436360413565,0.8302314392880707,0.7759545397100506,279,sigmoid1,BLAT ECOLX 2015
4,Lasso,5,0.5129658484026174,0.6912045521838709,0.7995435562010563,0.4751301522382118,0.734934685191599,0.8501551645853782,0.786319241103837,0.7603520915705284,173,sigmoid1,BLAT ECOLX 2015
0,Lasso,1,0.0,1.0539683880785249,1.150310781863409,-0.0009288621498593,1.059068316666102,1.1565221795829113,,,0,iDCT3,BLAT ECOLX 2015
1,Lasso,2,0.0,1.059562023996394,1.1563217408828612,-2.029528939351266e-05,1.0360739481558687,1.1321838313551664,,,0,iDCT3,BLAT ECOLX 2015
2,Lasso,3,2.220446049250313e-16,1.0535231352123762,1.1507231069022756,-0.0003446932407031,1.0597043826338948,1.1548181851989858,0.1380588788771106,0.1215054714007776,1,iDCT3,BLAT ECOLX 2015
3,Lasso,4,2.220446049250313e-16,1.0588220379049784,1.1544923995507217,-0.0012718584490871,1.03976612346814,1.1397711576312817,0.1219818820378384,0.0808749014730382,1,iDCT3,BLAT ECOLX 2015
4,Lasso,5,0.0,1.048160616530562,1.145677593911821,-0.0025746902170298,1.080415861444853,1.1749807555174576,0.0330141572044535,,1,iDCT3,BLAT ECOLX 2015
0,Lasso,1,0.3205552843631878,0.8438674461470145,0.9481831932554814,0.2640032133417849,0.877543153756254,0.9917228479110912,0.6691249876159923,0.5955730876575246,63,iDCT4,BLAT ECOLX 2015
1,Lasso,2,0.2134997085285054,0.922085285087736,1.0254822206637595,0.2000621190933258,0.9128857656592784,1.0126064118978269,0.572311697826292,0.5445417590244812,43,iDCT4,BLAT ECOLX 2015
2,Lasso,3,0.3320280414522073,0.8342259876322473,0.9404808340730096,0.3367490885782156,0.8352098344173173,0.9403244002090952,0.6780911584677344,0.6887077003468711,78,iDCT4,BLAT ECOLX 2015
3,Lasso,4,0.2544759042823425,0.8941270517150839,0.9968318836969696,0.2279165501244162,0.8904159113588879,1.0008610290947342,0.6174535425359874,0.5729379583754882,50,iDCT4,BLAT ECOLX 2015
4,Lasso,5,0.3559199123960433,0.8114253041498302,0.9194589742007327,0.3159394016934322,0.8598843067680015,0.97055393143389,0.6876320350778956,0.6558727634113509,84,iDCT4,BLAT ECOLX 2015
0,Lasso,1,0.6765129583349111,0.5435793563157478,0.6542498542828026,0.6215061928618575,0.5873305225474826,0.7111836255600704,0.8499535140321106,0.80885795869019,290,pca2,BLAT ECOLX 2015
1,Lasso,2,0.7252885353082326,0.496664029020648,0.606062040173881,0.6685174677315868,0.5385721747021174,0.651842788781478,0.8664027807520422,0.8346092165245166,388,pca2,BLAT ECOLX 2015
2,Lasso,3,0.7582899805641963,0.4610153433288906,0.5657416602230041,0.6926485389011039,0.5164895306178274,0.6401126633456339,0.8793901322563191,0.8478282645720351,459,pca2,BLAT ECOLX 2015
3,Lasso,4,0.681708875307345,0.5427454649375733,0.6513333901544619,0.6107242066001208,0.5900576708132746,0.7106738852889785,0.8521888148852346,0.8105871930399667,295,pca2,BLAT ECOLX 2015
4,Lasso,5,0.7104868510830504,0.5078332501147177,0.6164481678607591,0.6463377531211238,0.57648450741066,0.6978574771100675,0.8627050176356272,0.8297926214072086,350,pca2,BLAT ECOLX 2015
0,Lasso,1,0.7936179650949766,0.1380998469767472,0.1779839083556129,0.7818985227467992,0.140526013313036,0.1824598125089811,0.9148323674692268,0.9081237604652832,909,mean,PABP doubles
1,Lasso,2,0.7916406643687728,0.1385061305557098,0.1785172887708606,0.7782760493132841,0.1431510273247705,0.1852216435948969,0.914479782499582,0.9047638026169232,840,mean,PABP doubles
2,Lasso,3,0.7973207583388451,0.1363530588703791,0.1758602847104597,0.7778957066435096,0.1419242031459591,0.1862763125819831,0.9159843621819982,0.9104221461760692,931,mean,PABP doubles
3,Lasso,4,0.7960311881781108,0.1368576742488433,0.1771539475392093,0.77723362361543,0.1431409715594154,0.1834771043611983,0.914845440448152,0.9111742547164446,927,mean,PABP doubles
4,Lasso,5,0.8086046295248449,0.1321672781368013,0.1715216559675202,0.7868801615961546,0.1386108896103535,0.1798403799159557,0.9195669725901566,0.908403380792052,1341,mean,PABP doubles
0,Lasso,1,0.7984207964042646,0.1354633770256226,0.1759007360031624,0.7818536580514961,0.1398364051757956,0.1824785780466174,0.913134900267869,0.9042611290773716,1185,rbf1,PABP doubles
1,Lasso,2,0.8012305267012377,0.1340236780782391,0.1743607160390101,0.7808059687661917,0.1408813648004594,0.1841619019336846,0.9145864098627,0.9013387176511336,1272,rbf1,PABP doubles
2,Lasso,3,0.7979404797410758,0.1354284716730914,0.1755912196156055,0.778053514060996,0.1410794268026197,0.1862101251914971,0.9125553378486424,0.9074879989452432,1168,rbf1,PABP doubles
3,Lasso,4,0.8161528676123928,0.1282919940847131,0.1681889198008101,0.782785641124742,0.139545815911808,0.181176273464319,0.9181733457199912,0.9073936962562568,1757,rbf1,PABP doubles
4,Lasso,5,0.8136654786657791,0.1294978817801186,0.1692387884491726,0.7893825376358207,0.1365402115530943,0.178781452011513,0.9182612242436046,0.9057339246261384,1706,rbf1,PABP doubles
0,Lasso,1,0.8018909106184022,0.1353548696960413,0.1743801291489034,0.7626577455196031,0.1467490705015879,0.1903379784162967,0.9159448460732198,0.8973961592347598,2542,iDCT5,PABP doubles
1,Lasso,2,0.7996403615957275,0.1357643809015122,0.1750567736403555,0.7616860133716858,0.1485720006522312,0.1920260707455931,0.9153908840706,0.8945302545986961,2449,iDCT5,PABP doubles
2,Lasso,3,0.791853110620357,0.1385249885848466,0.1782165774789737,0.7586314786211514,0.149529247600736,0.1941866950876274,0.9119886581115436,0.9006095755361835,1994,iDCT5,PABP doubles
3,Lasso,4,0.7995020433831515,0.1359994004299875,0.175640201482078,0.7553437600456873,0.1503522867125709,0.1922804835749883,0.9140660222338276,0.8988614366484403,2371,iDCT5,PABP doubles
4,Lasso,5,0.7966383155261653,0.1372200860293563,0.1768022598874414,0.758517896817175,0.1483487805404985,0.1914334151115207,0.9139677031183308,0.8956512796475963,2205,iDCT5,PABP doubles
0,Lasso,1,0.6978451702961648,0.1693748173731927,0.2153572834674068,0.6888369988576484,0.1707710067882696,0.2179374657459224,0.864938849954139,0.858612874322657,536,iDCT2,PABP doubles
1,Lasso,2,0.7005175691349508,0.1678825736893772,0.2140225209084906,0.6847110285068059,0.1735851611075045,0.2208715706087643,0.8666917698307798,0.8559570830254847,578,iDCT2,PABP doubles
2,Lasso,3,0.6985347493351466,0.168660043009917,0.2144775135053098,0.6902102851620224,0.172064279468638,0.2199949202250607,0.8646033412117827,0.8651136170379077,558,iDCT2,PABP doubles
3,Lasso,4,0.6996852219636855,0.1687209287633932,0.2149598265772424,0.684073094909323,0.1723270338167711,0.2184994578645976,0.8654043157225323,0.8594013897417269,550,iDCT2,PABP doubles
4,Lasso,5,0.6995613275354289,0.1688963860414379,0.2148974013199378,0.6866884396363059,0.1713573915638916,0.2180537108873355,0.8661465372692364,0.8582636614597956,563,iDCT2,PABP doubles
0,Lasso,1,0.802911638119941,0.1339261518798556,0.1739303152123061,0.7860309202232155,0.138340164022941,0.1807230011929238,0.9161739136510488,0.907418705442818,1169,maxPool,PABP doubles
1,Lasso,2,0.8016559631699747,0.1339575460410235,0.1741740195078076,0.7826139352346524,0.1408308238119069,0.1834008228822303,0.916085980836818,0.9044249805369832,1122,maxPool,PABP doubles
2,Lasso,3,0.8089669694496727,0.1314388807544453,0.1707329598115894,0.7866395344374221,0.1375430143770819,0.1825728229192604,0.9179318038511464,0.911324139893238,1373,maxPool,PABP doubles
3,Lasso,4,0.8040826524501912,0.1331272434395738,0.1736222569513974,0.7803703628412573,0.1413878496333649,0.1821807683035658,0.915791057663256,0.9095722001339602,1168,maxPool,PABP doubles
4,Lasso,5,0.8054866019279086,0.132819219871911,0.1729131438354302,0.7866295661085342,0.1380404912516399,0.1799460808864382,0.91725176899628,0.906752563706464,1277,maxPool,PABP doubles
0,Lasso,1,0.7988339077030491,0.1353068096724341,0.1757204003121031,0.7820721157118844,0.1397428151996127,0.18238718566282,0.9132750110739758,0.9043175376446416,1197,sigmoid1,PABP doubles
1,Lasso,2,0.8028581253828456,0.1334220889203754,0.1736453833455695,0.7816991676427123,0.1404181752774137,0.1837862960844379,0.9151425576751152,0.9017335493457675,1305,sigmoid1,PABP doubles
2,Lasso,3,0.7994961409106592,0.1348139781791662,0.1749139730233911,0.7794450126498027,0.1405568597007119,0.1856254830665396,0.9130899665593885,0.9079028311593288,1206,sigmoid1,PABP doubles
3,Lasso,4,0.8178736987853271,0.1276590614978962,0.1673999349980328,0.7836730118459104,0.1391427496879053,0.1808058213135445,0.9187539239672632,0.9074378996604282,1829,sigmoid1,PABP doubles
4,Lasso,5,0.8090831250352295,0.1312295046299539,0.1713071165502266,0.7874147352579748,0.1375653260684726,0.1796146893064877,0.9167908416389826,0.9052991918642812,1536,sigmoid1,PABP doubles
0,Lasso,1,0.7455217718327984,0.1543126852376591,0.197637845210723,0.7271382464791745,0.1586650185392947,0.2040841390001234,0.8902237304536385,0.8802567857899384,1110,iDCT3,PABP doubles
1,Lasso,2,0.746217189134789,0.1536863410432167,0.1970175445069235,0.7237577929365656,0.1610635324429486,0.2067428253870203,0.89102745186253,0.8762265736444642,1113,iDCT3,PABP doubles
2,Lasso,3,0.7462116881315876,0.15370850226939,0.1967881509532581,0.7246057319275794,0.1606435563171681,0.2074228531837798,0.8899817681665501,0.8837050060245167,1110,iDCT3,PABP doubles
3,Lasso,4,0.7460887118747659,0.1540738657527346,0.1976559787626309,0.723951078005256,0.1602237120159933,0.2042443657429232,0.8899104977257047,0.8831953266190865,1077,iDCT3,PABP doubles
4,Lasso,5,0.7455219606197747,0.1543803667409986,0.1977781916340092,0.7265771742999507,0.1590434415728849,0.2037007630589559,0.890202716874016,0.8802667078229689,1094,iDCT3,PABP doubles
0,Lasso,1,0.7951485201884121,0.1378322701917609,0.177322704671909,0.7606523841555846,0.1466913734992442,0.1911403925419677,0.9129621468858076,0.8963378472008543,2332,iDCT4,PABP doubles
1,Lasso,2,0.7948020341000482,0.1372416861031046,0.1771578194250815,0.7587837092203895,0.1497281376973566,0.1931918258521751,0.91316276829082,0.8930715477025896,2252,iDCT4,PABP doubles
2,Lasso,3,0.7917035104249213,0.1384320342812888,0.1782806102543437,0.7555311661806207,0.150023422471555,0.1954298532314785,0.9113629595460409,0.898380508642759,2034,iDCT4,PABP doubles
3,Lasso,4,0.7953460308206785,0.1372482235563072,0.1774512394854002,0.7520648757849747,0.1512624148516522,0.1935646672801916,0.9124557952907006,0.8977671652419833,2208,iDCT4,PABP doubles
4,Lasso,5,0.7941344699688393,0.1378804802972252,0.177887349395986,0.7586818769123589,0.1485044629096307,0.1913684069801882,0.9124731429481276,0.8954519675530157,2255,iDCT4,PABP doubles
0,Lasso,1,0.8077869371641521,0.1323744855576931,0.1717656209104846,0.7887012886162638,0.1372118335957605,0.1795917345106418,0.9171651291239076,0.9072365793582264,1395,pca2,PABP doubles
1,Lasso,2,0.8140634593593905,0.129450947702343,0.1686382837517004,0.7889137626985934,0.1379940908686481,0.1807238162493473,0.9196750394691572,0.9048958234082608,1588,pca2,PABP doubles
2,Lasso,3,0.8010981133990773,0.1344905422125828,0.1742138136433548,0.7812595543899677,0.1403940840323833,0.1848603205223761,0.9146636760191876,0.909467112713302,1151,pca2,PABP doubles
3,Lasso,4,0.8250579457207594,0.125060747751071,0.164065045080743,0.7892792517689001,0.1372454146397834,0.1784475982441304,0.9218591072507852,0.910045820670628,2002,pca2,PABP doubles
4,Lasso,5,0.7991810670349574,0.1354547567336236,0.1756934513107976,0.7821052611677725,0.1405658228337099,0.1818438611439436,0.9145394204012744,0.9049170705123531,1105,pca2,PABP doubles
0,Lasso,1,0.7897022168363372,0.1395815150335705,0.1796644455201849,0.7784714347133083,0.1416285575789702,0.1838877454123505,0.9136207095090936,0.9065929832779944,823,bos,PABP doubles
1,Lasso,2,0.7962697655062736,0.1365803382618116,0.1765230988764196,0.7811060536213654,0.142091148031408,0.1840357964804297,0.9159817302734816,0.9058027295556864,977,bos,PABP doubles
2,Lasso,3,0.7914767892443905,0.1385119785780767,0.1783776090027627,0.7756729743329732,0.1431182063606516,0.1872060821743673,0.9139718939899132,0.9104460672369372,858,bos,PABP doubles
3,Lasso,4,0.7897940587579092,0.139184969583963,0.1798421328910445,0.7700713345312354,0.14554535687693,0.1864033085435733,0.9127052916382626,0.9082788026984084,771,bos,PABP doubles
4,Lasso,5,0.797078441242057,0.1366792402746503,0.1766108340297526,0.7797746348750958,0.1411658274180628,0.1828137854911799,0.9160083399482304,0.9067284194652934,964,bos,PABP doubles
0,Lasso,1,0.805926066799568,0.1330023552699984,0.1725950745775033,0.7871540837602975,0.1380153012162583,0.1802480527592861,0.9165150866184542,0.9070554691695836,1300,pca1,PABP doubles
1,Lasso,2,0.8139378743640223,0.1295362155513214,0.1686952248541335,0.7883377704015718,0.1381959362041247,0.1809702193606403,0.9195826724907484,0.9048533546290074,1557,pca1,PABP doubles
2,Lasso,3,0.8082581817396094,0.1318005549665744,0.1710494008541091,0.7867338298989203,0.1381189142951647,0.1825324740872617,0.9169891648024118,0.9110001091921388,1359,pca1,PABP doubles
3,Lasso,4,0.818006570851421,0.1278224547765061,0.1673388597073714,0.7867256607771442,0.1384523216130832,0.179525588794383,0.919486003459365,0.9094493606885043,1705,pca1,PABP doubles
4,Lasso,5,0.8022384878680487,0.1342219146750461,0.1743508759591163,0.7849943580463965,0.139260176201859,0.1806342916823015,0.91551754777564,0.9057680140018366,1182,pca1,PABP doubles
0,Lasso,1,0.8078014422862675,0.1323693114983825,0.1717591397476653,0.7887172903924924,0.1372080011773598,0.1795849340878191,0.9171694981663644,0.9072401299421492,1397,sigmoid2,PABP doubles
1,Lasso,2,0.8140738383724122,0.1294481278844918,0.1686335769754982,0.7889146555499056,0.1379958576661174,0.1807234340366811,0.9196783459143016,0.904894491104386,1585,sigmoid2,PABP doubles
2,Lasso,3,0.8011128515575924,0.1344867173442334,0.1742073591083835,0.7812701173451512,0.1403915774034336,0.1848558570248972,0.9146669772241204,0.9094649922557694,1152,sigmoid2,PABP doubles
3,Lasso,4,0.8250623259390057,0.1250598461871664,0.1640629911286346,0.7892771211368109,0.1372480588951974,0.1784485003983349,0.9218577066025788,0.9100466715508287,2002,sigmoid2,PABP doubles
4,Lasso,5,0.8010341031008935,0.1347555589716809,0.1748809760761221,0.7831858297573562,0.140119693859947,0.1813924069638874,0.91516703061989,0.9052389852162708,1146,sigmoid2,PABP doubles
0,Lasso,1,0.8074056341557271,0.1325359330073113,0.1719359066805512,0.7883976913901467,0.1373197371974578,0.1797207082773595,0.9170617568952144,0.9072070980626964,1389,rbf2,PABP doubles
1,Lasso,2,0.8155916915564392,0.1288350705493572,0.1679438258594707,0.7896389165602635,0.1376591404216619,0.1804131249381992,0.9201831561507956,0.9050341837444452,1654,rbf2,PABP doubles
2,Lasso,3,0.8007845887215072,0.1346088222836315,0.1743510642834179,0.7811842066355908,0.1404351308497251,0.1848921564517267,0.9146034952264472,0.909505883313864,1135,rbf2,PABP doubles
3,Lasso,4,0.8279902823402123,0.1238957545669465,0.1626842249806651,0.7903337907999812,0.1367047437526309,0.1780005231847309,0.9227768110827448,0.9100605422879724,2159,rbf2,PABP doubles
4,Lasso,5,0.80064378903895,0.1349030870184337,0.1750524252090687,0.7830008451174815,0.1401839390665062,0.1814697719601382,0.9150599936675315,0.9051969038254748,1134,rbf2,PABP doubles
0,Lasso,1,0.5789204641367289,0.2017844113875056,0.2542300377169181,0.5766638705867321,0.2030641752184604,0.2542029510737153,0.788475647248459,0.7870796089864495,201,iDCT1,PABP doubles
1,Lasso,2,0.5793562976352382,0.2019520297001972,0.253647739370528,0.5758211708330687,0.2026937039530601,0.2561886729352004,0.7899917648553876,0.782726840768334,203,iDCT1,PABP doubles
2,Lasso,3,0.5798378733130889,0.2014699772358669,0.2532045980209583,0.5723325134025368,0.2048620260531004,0.2584831708532161,0.7881804058944568,0.7892929028541539,203,iDCT1,PABP doubles
3,Lasso,4,0.5800033551225647,0.2020494923614736,0.2542095499316596,0.5725939330227844,0.2020021543665522,0.2541425589756326,0.7893929929584359,0.7849355345687071,200,iDCT1,PABP doubles
4,Lasso,5,0.5802577888374114,0.2019105799598223,0.2540063475158765,0.571110446459375,0.2031038919618689,0.2551220561176469,0.7898792851684493,0.7827838122215203,201,iDCT1,PABP doubles
0,Lasso,1,0.3985003598496898,0.3977578971545382,0.4647283835186974,0.3892176670537223,0.4229986269629431,0.4920230763905453,0.6875999060064341,0.7069040726155305,65,pca2,TIM THETH
1,Lasso,2,0.098125692298865,0.525333130472947,0.5770797314762773,0.0843643873666504,0.5134643451403553,0.5721491164811733,0.4493783781446661,0.4279015739820941,10,pca2,TIM THETH
