,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
1,650M,2,0.0,0.4300866131901441,0.4499118270202449,-0.0459651142163379,0.4182396786262799,0.4376284784424005,,,0,32
2,650M,3,0.0,0.4307490436642899,0.4523454338454871,-0.0008437195791157,0.3835740037764743,0.4219799172031425,,,0,32
3,650M,4,0.0,0.4274609586144971,0.4448312954200319,-0.2044630204392235,0.4485420924625512,0.4626722409794845,0.4260253332151303,0.1309307341415954,1,32
4,650M,5,0.3476367132336969,0.3445534330538898,0.3666215717191518,-0.2628122910449033,0.4230001253326209,0.4658137461870502,0.7614235370834199,-0.4348282767393363,4,32
0,650M,1,0.3705381918495767,0.3010952385577155,0.349002094096878,0.2000373313863553,0.3736349484901271,0.4082572494830256,0.6274439179898353,0.5920526292395581,13,100
1,650M,2,0.5427192945594768,0.2508574730434039,0.3021545293259571,-0.1981964881520219,0.3750008372206749,0.4692281349471131,0.6148851216834249,0.1787930095148908,11,100
2,650M,3,0.2567793656513618,0.351223308509839,0.3884145130604078,0.2192989862742027,0.319422677554259,0.3619318677761761,0.549605773706915,0.3532100620243464,10,100
3,650M,4,0.4893712928743738,0.2609734377372781,0.3150463595525867,0.1135761779215016,0.3828592702693271,0.4260727311752083,0.7030096036297628,0.2042086288754203,17,100
4,650M,5,0.4207025906090987,0.2833510804835006,0.3331388200967793,0.3667949233788867,0.2872630738126308,0.3674782965016031,0.6620262714468326,0.6376282613682293,17,100
0,650M,1,0.7247677020420513,0.1922399108782755,0.2425363644309844,0.4800865793734554,0.2569558227314278,0.3288146151214313,0.8128436024858078,0.5898902175162908,70,320
1,650M,2,0.7669009012967081,0.1732741035502902,0.2240953755950055,0.4340796219096294,0.2692883088429777,0.3392383514915935,0.8188699664671872,0.6493162366006248,82,320
2,650M,3,0.7483180508428128,0.1825967890366638,0.2325441323631655,0.4325280087439469,0.2689842060612649,0.3325618137657429,0.8167831508074741,0.5486470540906587,73,320
3,650M,4,0.6973408231557503,0.1970425902562745,0.2508283247620035,0.4944513907785143,0.2581125211327133,0.3296624797476497,0.7467371952201042,0.7461536430328072,74,320
4,650M,5,0.6916659796626823,0.2033143268100958,0.2555308393567218,0.4578469263530137,0.2557669385943447,0.3431353262191955,0.7668585995968298,0.6892480198298617,61,320
0,650M,1,0.7958136080758869,0.1570837795548232,0.2033043001591943,0.6502816902132375,0.2023454943305517,0.2704167481020644,0.8220029871508393,0.7864525251147914,183,1000
1,650M,2,0.7670821882773656,0.1675023094507189,0.2181702077211896,0.5929973739882952,0.2186716850920907,0.2862344260110989,0.8129145274155719,0.7450308741366373,139,1000
2,650M,3,0.7814613795852257,0.1633718785570939,0.2121128410062449,0.6678943512885129,0.194599077418919,0.2519192433165845,0.8297600671613765,0.7040850477586784,150,1000
3,650M,4,0.7711380328680456,0.1650740337689557,0.2162362854166551,0.7556786211746988,0.1758973484678913,0.221608927396839,0.8076407589305362,0.790914006602742,172,1000
4,650M,5,0.8128312882366883,0.1489407916529046,0.1944588863389038,0.5696755897483806,0.2402506719282237,0.2997306340259483,0.8183039275251076,0.7459067175645395,175,1000
0,650M,1,0.8036116892040195,0.1542244282902086,0.2008327184648605,0.6486946971134362,0.1850600046897436,0.2639351972842539,0.8248419829816124,0.7878510442174457,389,3200
1,650M,2,0.792076990648357,0.1575676918046546,0.2057017471537388,0.6770607399132842,0.1820109803454288,0.2577879146098265,0.8249246316174315,0.7890343116124239,356,3200
2,650M,3,0.7599108096333104,0.1728853989835613,0.2213256335201448,0.6976535158181689,0.1860443470362688,0.2481983928763443,0.8179956921864064,0.8021686430590542,215,3200
3,650M,4,0.7942734921401797,0.1581319360613393,0.2049729164129431,0.6984325658486805,0.1812005375606044,0.2474462039417299,0.8264850699452541,0.7842327324499375,345,3200
4,650M,5,0.7520001141822135,0.1733653406257227,0.2242473406517443,0.7289031557127545,0.1893119473347736,0.2377742039000982,0.810704206327553,0.8140421835290272,220,3200
0,650M,1,0.770883654953112,0.1645951454076401,0.2145171228702585,0.7300210484478408,0.1770247938181221,0.2354594870180717,0.8255218498795761,0.8094971297609816,455,10000
1,650M,2,0.7701046417996713,0.1656871753063381,0.2154941033348941,0.7193550924487054,0.1778561055731626,0.2374756139958539,0.8254325449672871,0.8144055333927753,455,10000
2,650M,3,0.7676298661492293,0.1658651896896632,0.2166151682447383,0.696510970407283,0.1802122623089062,0.2471280628463542,0.8273763692928765,0.8135740000518487,444,10000
3,650M,4,0.764536094868882,0.1667545648253766,0.2175131293965629,0.7473221552709304,0.1731561821643774,0.2275898290739502,0.821876864533924,0.8249410221090834,450,10000
4,650M,5,0.7665474497809961,0.1674743630438169,0.2178242022117299,0.7427299342994171,0.1720787779835749,0.2243911302376019,0.8275004154809742,0.7993315897256691,450,10000
0,650M,1,0.7530981899051195,0.170878857453135,0.222552524585114,0.7344787650483087,0.175203576415788,0.2325653094499745,0.8195476005039967,0.8176097918329177,435,32000
1,650M,2,0.7511434955477411,0.1719020039124955,0.2242268233448766,0.7421475252540868,0.1751133500610469,0.2258754482219289,0.8204197053286507,0.8138528412634719,437,32000
2,650M,3,0.7530115973530879,0.1713168508606801,0.2230110802485388,0.7347532650218398,0.175797458386836,0.2307495470743766,0.8211225345441231,0.8098378433144606,425,32000
