Unnamed: 0,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd,Dataset
4,Lasso,5,0.2900846987710733,0.1267934922030777,0.1743366155698476,0.2725120666415713,0.1272674818220458,0.1758879311979904,0.550900129243493,0.5397257160343946,241,rbf1,SS H
5,Lasso,6,0.2894670283806271,0.126576691351796,0.1740113185011209,0.2610950557179311,0.1319313606885551,0.1809156708134224,0.5507244992011677,0.5174370743193882,233,rbf1,SS H
6,Lasso,7,0.2853809221580289,0.1272345434878352,0.174994279146694,0.2943361256298177,0.1263118532520281,0.1724092566850139,0.5485754061439138,0.5449724876480219,230,rbf1,SS H
7,Lasso,8,0.2866450574383943,0.1269856775641849,0.1749165354759796,0.2920968703271254,0.12683351573941,0.1720603840053409,0.5501990174274806,0.5425647692646246,243,rbf1,SS H
8,Lasso,9,0.2880031084888516,0.1271449650797215,0.1745976178307628,0.2824798309468237,0.1267850075351262,0.1745954175421781,0.5486853634570759,0.5546792572876368,238,rbf1,SS H
9,Lasso,10,0.2888352416133852,0.1265474828713598,0.1739671376618631,0.2717863506206107,0.1322070754831754,0.1806748062402771,0.5510997955818518,0.5363804125315935,235,rbf1,SS H
0,Lasso,1,0.6575732095310145,0.0927672761509401,0.1212859096277354,0.6298821587415344,0.0934837896158779,0.1234922923517349,0.8397790789250951,0.826339397956953,816,iDCT,SS H
1,Lasso,2,0.6558547880538523,0.0929267395786745,0.1214575921855914,0.6360783091640905,0.0950850224008966,0.1236916991101162,0.8392090135416924,0.8176876188752344,816,iDCT,SS H
2,Lasso,3,0.6550408654271427,0.0926119301593003,0.1211958729085197,0.6270490747284845,0.0993131684352569,0.1289935085128002,0.8384233074724109,0.8199062449013874,813,iDCT,SS H
3,Lasso,4,0.6566826978769819,0.0927591091608868,0.121346393237148,0.6386836258185448,0.0952492846663968,0.1229271582452149,0.8400017234372467,0.8153704914609643,811,iDCT,SS H
4,Lasso,5,0.6560225473433934,0.0928087905024959,0.1213529477827409,0.6385049799801306,0.0948741172489135,0.1239864721699463,0.8395414383902129,0.819428013027108,837,iDCT,SS H
5,Lasso,6,0.6535570849939925,0.0928527364194589,0.121506978630086,0.6498503389033956,0.0955703177085001,0.1245399696950081,0.8382710398771402,0.8354380692505197,838,iDCT,SS H
6,Lasso,7,0.6558442443851102,0.09294593418515,0.1214406453756977,0.6365936500840532,0.0936898990266382,0.1237251226101199,0.8389019690172197,0.8285310388609889,840,iDCT,SS H
7,Lasso,8,0.6585529144404598,0.0925234116719015,0.121015147517719,0.6218497738620761,0.0968092235349156,0.1257552583788425,0.839537842123506,0.8207658206553958,831,iDCT,SS H
8,Lasso,9,0.6578357769027795,0.0924759544007979,0.1210365577476709,0.6239972777111109,0.0971871737943489,0.1263895824052656,0.839814213790771,0.8162993500384447,828,iDCT,SS H
9,Lasso,10,0.6552300584175043,0.0925046755730228,0.1211286290965976,0.631831331111963,0.0987008931319144,0.128467006322669,0.8384699036756822,0.8271603991211326,816,iDCT,SS H
0,Lasso,1,0.7640604714777773,0.0790967671287616,0.1006762048322341,0.7453568658250026,0.0792211734709663,0.1024320413205178,0.854748342423269,0.8398499357611964,201,maxPool,SS H
1,Lasso,2,0.764052051169118,0.0787788764959319,0.100568484251584,0.7495874873311335,0.0806979461258336,0.1026040721759012,0.8555352127605177,0.8390885741256914,196,maxPool,SS H
2,Lasso,3,0.7631414615424336,0.0787412831469918,0.1004265466112326,0.7545432924928266,0.0820464330187864,0.104647645891295,0.8544654423719615,0.8489303059525488,201,maxPool,SS H
3,Lasso,4,0.7618056364380013,0.0791600544126399,0.1010752367094335,0.7778800926487841,0.0768307762960517,0.0963824057060058,0.8535592716037144,0.8538739810673677,199,maxPool,SS H
4,Lasso,5,0.7645606162144433,0.0787899043484773,0.1003979623224857,0.7428972904503315,0.0817052291278873,0.1045626233049357,0.8541758812760597,0.8459249585965436,200,maxPool,SS H
5,Lasso,6,0.7620723401231047,0.0790151962532803,0.1006949861285581,0.7682646133281996,0.0790344308380179,0.101316010185907,0.8532024213872024,0.860550684100958,200,maxPool,SS H
6,Lasso,7,0.7633010882704621,0.0789435670409521,0.1007128019242997,0.7603495629282024,0.0791613678735596,0.1004733192151338,0.8550364718868168,0.8445863660659397,200,maxPool,SS H
7,Lasso,8,0.763977243813362,0.0789302465598916,0.1006132014670432,0.7536841563867682,0.0792800323388012,0.101493947773249,0.853545951321808,0.8551236594299451,200,maxPool,SS H
8,Lasso,9,0.7631277062223905,0.0789675770870264,0.1007062438731322,0.7568179292217405,0.080271508595693,0.1016439562168447,0.8536521616926428,0.855703561848665,198,maxPool,SS H
9,Lasso,10,0.761081889147905,0.0790362776322429,0.1008339175270217,0.7737812047776801,0.0790058146085036,0.1007007100321708,0.8530927982398977,0.8638709887846939,197,maxPool,SS H
0,Lasso,1,0.0241590734819973,0.1574372724045895,0.2047462688580022,0.0189418208537457,0.1527488256288549,0.2010560859044545,0.1480252134712264,0.1314220418348181,43,rbf2,SS H
1,Lasso,2,0.0228084090021366,0.1572562656750707,0.2046650387363409,0.014383906058125,0.1559449809490291,0.2035590792117401,0.1428415527691678,0.1034753722007388,39,rbf2,SS H
2,Lasso,3,0.0248139583490767,0.1564265758100697,0.2037735185176458,0.0162994891806602,0.1619922718650829,0.2094949021628845,0.1499916365635947,0.1243439673885243,46,rbf2,SS H
3,Lasso,4,0.0226751075651432,0.1572116376744138,0.2047380238106843,0.0171119787109312,0.1559358257411177,0.2027477491029062,0.1457394620565278,0.1187221591199138,39,rbf2,SS H
4,Lasso,5,0.0236791369021832,0.1570221060587611,0.2044474166089148,0.0138231872135652,0.1574879963320785,0.2047861292001687,0.1437111795464211,0.1043751879692594,42,rbf2,SS H
5,Lasso,6,0.0245355350490052,0.1565687680665524,0.2038877374095422,0.0137932632433707,0.1610834566922702,0.2090094310095572,0.1494938380201078,0.1038941033123402,37,rbf2,SS H
6,Lasso,7,0.0224113362546833,0.1573810080954181,0.2046749186368571,0.0197641725060956,0.1544768403170403,0.2032015063092534,0.1425696672935567,0.1244855293630345,35,rbf2,SS H
7,Lasso,8,0.0232273542589609,0.1570405225979107,0.2046797010045571,0.0198044344706014,0.1569392448645204,0.202465177397945,0.1477595792694642,0.1185100558007729,41,rbf2,SS H
8,Lasso,9,0.0241784026685912,0.1569870721307972,0.2044016880793309,0.0118336654898921,0.1574276274257199,0.2048947408617422,0.1457529506412507,0.0939254996575397,39,rbf2,SS H
9,Lasso,10,0.0212203734156517,0.1567517911193843,0.2040913342119132,0.0252099403477229,0.1605001668807003,0.2090372753783466,0.1373420193580278,0.1802231972189686,45,rbf2,SS H
0,Lasso,1,0.2705481669059932,0.1310041926801984,0.1770210009369758,0.221008599195925,0.1307406911211316,0.1791579869316024,0.5558983435848366,0.4979157606810382,162,pca1,SS H
1,Lasso,2,0.2666574753681076,0.1312469015206722,0.1772993878429664,0.2619820195394329,0.1294590634425453,0.1761448928991708,0.5518178539029578,0.545830165587348,171,pca1,SS H
2,Lasso,3,0.2673222948386988,0.1306223395684826,0.1766283835625364,0.2415015581773011,0.1364086879114434,0.1839582872283854,0.5521114783682621,0.5384303296557618,164,pca1,SS H
3,Lasso,4,0.2632217834168689,0.1314864156211662,0.177765474087567,0.2754005777403825,0.1295488671038493,0.174081657041621,0.5488964443875608,0.5685882779441089,165,pca1,SS H
4,Lasso,5,0.2665510714002449,0.1311644415799942,0.1772026782305618,0.2575813899708453,0.1306927411851884,0.1776836915401198,0.551446991999521,0.5491933263451607,167,pca1,SS H
5,Lasso,6,0.2682618811581519,0.1307350810669579,0.1765888261382867,0.2355487353024705,0.1360704373839012,0.1840165153090902,0.5531365289503652,0.5170456752736182,163,pca1,SS H
6,Lasso,7,0.2634501798277113,0.1313813156541141,0.1776591630956243,0.2677946890957353,0.1301486881200008,0.1756216585951565,0.5504686404868325,0.549299163144118,159,pca1,SS H
7,Lasso,8,0.2630806708899349,0.1313278566044108,0.1777820883879919,0.274509598450846,0.1308605989040769,0.1741846206870095,0.5502824426449059,0.5519761675701933,164,pca1,SS H
8,Lasso,9,0.2653181869407769,0.1312233652429773,0.177357235101392,0.2621389619224362,0.1310052043277675,0.1770529118100252,0.551157084925765,0.5549800551172313,166,pca1,SS H
9,Lasso,10,0.2647163644104877,0.1307833745785177,0.176892554903225,0.2536007228985646,0.1360491219027446,0.1829168842925464,0.5527646619115727,0.5301158886939593,164,pca1,SS H
0,Lasso,1,0.032407339733799,0.1566831794632072,0.2038791267387227,0.0280149242705223,0.1517950843008139,0.2001242145837827,0.1686970057550841,0.1533882351890392,48,sigmoid2,SS H
1,Lasso,2,0.0327341650905158,0.1563604504098555,0.2036229502496936,0.0158738413662977,0.1554959305806714,0.2034051630129091,0.1663942177787213,0.1104993464150558,41,sigmoid2,SS H
2,Lasso,3,0.0336720643757729,0.1556022535428712,0.2028459184920412,0.0222423871201565,0.1614292444295904,0.2088611254713326,0.1745534074474827,0.1351691898001377,42,sigmoid2,SS H
3,Lasso,4,0.0306588039491118,0.1564444242378407,0.2039000639362478,0.0261081496013512,0.155101276722807,0.2018177620972892,0.1642426920050475,0.1502705043894884,48,sigmoid2,SS H
4,Lasso,5,0.0332664718500828,0.156096086702397,0.2034411175013397,0.020607082976748,0.1569594513910142,0.2040805533121124,0.169694537053704,0.124037151630159,53,sigmoid2,SS H
5,Lasso,6,0.0329673943075055,0.1557368268146763,0.2030046278876362,0.0221401661051612,0.1602546261170371,0.2081230608215781,0.1708231071922441,0.1306255974032806,46,sigmoid2,SS H
6,Lasso,7,0.0301868482234909,0.1566931578864239,0.203859325383544,0.0313388428448635,0.1532738376504112,0.2019982372681698,0.1629578312487709,0.154594247016511,48,sigmoid2,SS H
7,Lasso,8,0.0306901212176562,0.1563854806880824,0.2038963018769056,0.0294581059316747,0.1560478219891929,0.2014656990137407,0.1664639086815781,0.1562516412525693,45,sigmoid2,SS H
8,Lasso,9,0.0317150178652134,0.1562572713826674,0.2036108248388483,0.0252271290258483,0.1562934540944121,0.2035014467911231,0.1661596175295836,0.1503722022455314,39,sigmoid2,SS H
9,Lasso,10,0.0321565706815417,0.155752132117961,0.2029479446480599,0.0308976754548868,0.1598021048219088,0.2084265346116896,0.1676006066819481,0.1996528453737594,51,sigmoid2,SS H
0,Lasso,1,0.2778846292782885,0.1303056642123312,0.1761285569006463,0.2300420264230316,0.1298609048400999,0.1781161718761413,0.5612396570313464,0.5090044584239972,184,pca1-2,SS H
1,Lasso,2,0.2749612579670771,0.1304572088890385,0.1762927320537133,0.2651965491052397,0.1291298186384177,0.1757608637215281,0.5580178645690307,0.5464244493628516,193,pca1-2,SS H
2,Lasso,3,0.2752462612790263,0.1298957248021517,0.1756706622035605,0.2468828101256944,0.1358398971496983,0.18330456938408,0.558072171214021,0.5410440380368052,184,pca1-2,SS H
3,Lasso,4,0.2713031672380424,0.1306937463704563,0.1767878718219397,0.2812783020301798,0.1289996445653572,0.1733741713681452,0.5555607239412452,0.5704512944364778,185,pca1-2,SS H
4,Lasso,5,0.2745434686606324,0.1304280994672539,0.1762345442556752,0.2606963016135665,0.1303503189627625,0.1773105524845644,0.557259389610988,0.5506814095826909,187,pca1-2,SS H
5,Lasso,6,0.2762499369680679,0.1299895577094046,0.1756223107657051,0.2420881765955183,0.135388655561384,0.1832277470476781,0.5593462590214295,0.5229552528427535,184,pca1-2,SS H
6,Lasso,7,0.271056810885164,0.1306596773590411,0.1767394052745584,0.2750981217016093,0.1294107478478794,0.1747435883135049,0.5565451569958841,0.5529236444578838,186,pca1-2,SS H
7,Lasso,8,0.2709522486931485,0.1305733289289307,0.1768300284728924,0.2811854460341041,0.1302031624868805,0.1733813589210901,0.5566946213061936,0.5557406721021676,182,pca1-2,SS H
8,Lasso,9,0.2729418917993157,0.1304936518661331,0.1764346280599205,0.2680582201698842,0.1305741248737311,0.1763413061118588,0.5570015951169461,0.5581888946099771,183,pca1-2,SS H
9,Lasso,10,0.2723690849064328,0.1300659412976635,0.1759696117253305,0.2592292393366381,0.1355075433370187,0.182225900922641,0.5585946260843675,0.5360342145883348,190,pca1-2,SS H
0,Lasso,1,0.2399637864618595,0.1007152493342786,0.1311635358675077,0.2144011209353549,0.1000652987576392,0.1311161629303254,0.5076128992752263,0.4660157423231557,127,sigmoid1,SS E
1,Lasso,2,0.2356441826926775,0.1010447868325994,0.131525562103413,0.2319812878037181,0.1000485790761945,0.1297181910985699,0.5027044412444911,0.4795849642409946,121,sigmoid1,SS E
2,Lasso,3,0.23891779156589,0.1003187034849153,0.1306367294589794,0.2233634364478731,0.104187768674414,0.1359409947680566,0.5054751892048533,0.5057105498141641,135,sigmoid1,SS E
3,Lasso,4,0.2362553081749451,0.1007634297459458,0.1311588810451448,0.2307301497653042,0.1018301498949592,0.1326925640035894,0.5029557996883872,0.5016480896669092,127,sigmoid1,SS E
4,Lasso,5,0.2388479827319205,0.100653631847375,0.1310726943164441,0.2307179644966416,0.1004440414568523,0.1314432781182035,0.5060439498691777,0.5006190132851849,131,sigmoid1,SS E
5,Lasso,6,0.2402324858819806,0.1004484323906082,0.1307477673549452,0.2065143739467613,0.1035853174317117,0.1353929791401596,0.5049437337758668,0.4620299762917948,128,sigmoid1,SS E
6,Lasso,7,0.2364332986549634,0.1009473422074518,0.1313908147278283,0.2372805361359677,0.0999762210888747,0.1298892096824681,0.5005542207427022,0.5099439039092124,133,sigmoid1,SS E
7,Lasso,8,0.2358256218115775,0.1010196466408079,0.1315396395081624,0.2511235520277681,0.0983823245551062,0.1278404470495449,0.5014525000039229,0.5230170794974262,123,sigmoid1,SS E
8,Lasso,9,0.2381512477723567,0.1005739201976265,0.1310166835164657,0.2242968877244926,0.1022240326689371,0.133048934317092,0.504836919349219,0.483658143430301,132,sigmoid1,SS E
9,Lasso,10,0.2389598551500208,0.1004747404073383,0.130960758455578,0.2179833624660712,0.1036021102604981,0.1334749445258976,0.5058619330667374,0.4800823113982051,126,sigmoid1,SS E
0,Lasso,1,0.5294914763935122,0.0808925290831865,0.1032000055404488,0.5256166746541833,0.0799305937857269,0.1018874073596263,0.7540848232526874,0.7502037936649419,129,bos,SS E
1,Lasso,2,0.529203249609848,0.0809514588051429,0.1032236251547028,0.5278038256686319,0.079917045896667,0.1017129417611198,0.7548463420782667,0.7455541628157503,124,bos,SS E
2,Lasso,3,0.5275148362806887,0.0807685018035275,0.1029303862006329,0.5133940948339796,0.0840859489283012,0.1076044456828027,0.7519572376748318,0.7510627304500883,130,bos,SS E
3,Lasso,4,0.5275230739785586,0.0808699278467608,0.1031606102459776,0.5297266803692676,0.0817140948259616,0.1037486371129205,0.753366697557848,0.7423212361683118,129,bos,SS E
4,Lasso,5,0.5290257713210273,0.0808233519099351,0.1031039009641349,0.5267767428446253,0.0809171169916355,0.1030928691283188,0.7535221655647444,0.752978528683254,125,bos,SS E
5,Lasso,6,0.5285418612708157,0.0807589943264295,0.1029948454282394,0.5146625404070804,0.0827120650074796,0.1058884323468487,0.7531991064495686,0.7429664437346734,128,bos,SS E
6,Lasso,7,0.5273816148628188,0.081093615832722,0.1033705486089645,0.5244726857872279,0.0806053163519195,0.1025600900668776,0.7519509016701782,0.7499770818547421,129,bos,SS E
7,Lasso,8,0.5275922050229644,0.0811592167906312,0.1034234304395808,0.5172131380472758,0.0805057963311449,0.1026457367113159,0.7504161065634052,0.7526814516583982,125,bos,SS E
8,Lasso,9,0.5291061228246902,0.0807816443942093,0.1030039177094599,0.5186651558154405,0.0818333530190117,0.1048062746522773,0.7542254167607422,0.7424100834440542,130,bos,SS E
9,Lasso,10,0.5292538389995747,0.0807169646830583,0.1029984743674517,0.5222963058202554,0.0819741849479737,0.1043208345048402,0.7536380487677317,0.7497962320234135,132,bos,SS E
0,Lasso,1,0.0149738378078734,0.1187148725654538,0.1493206444570895,0.01219872540832,0.1158695405175377,0.1470247991619385,0.1452399634009549,0.1253120772106164,18,pca2,SS E
1,Lasso,2,0.0154090426988746,0.1185957744046433,0.1492761069353287,0.0089024422162918,0.1169725107035671,0.1473578193769872,0.149540155754699,0.0974618849988125,17,pca2,SS E
2,Lasso,3,0.0142978934752586,0.1181369872332292,0.1486696628765022,0.0137879157732881,0.1211529833775181,0.1531886845941399,0.1483210406133543,0.1483237612338911,19,pca2,SS E
3,Lasso,4,0.0136997533237126,0.1183601478019692,0.1490486927582009,0.0131045328540653,0.1195508918481602,0.150294402882945,0.1431771365202344,0.1361425222843165,20,pca2,SS E
4,Lasso,5,0.014346786948591,0.1185118978825608,0.1491552678918644,0.0119552902460016,0.1178510713578701,0.1489648778429701,0.1423392595704513,0.1230413921524814,18,pca2,SS E
5,Lasso,6,0.0143327876074372,0.1182378717501347,0.1489220742519231,0.0124980666388174,0.1203116597128466,0.1510412564639406,0.142501296762624,0.1271647205900246,18,pca2,SS E
6,Lasso,7,0.0141824473953415,0.1185376424503717,0.1492931180230173,0.01241551253701,0.1180872657232188,0.1478011419260653,0.1418210673466226,0.1299819464181038,15,pca2,SS E
7,Lasso,8,0.0146380134065935,0.1186162838443434,0.1493682570050366,0.0131153078032834,0.1167895298472723,0.1467561806991558,0.1427057442498384,0.1404852972775486,15,pca2,SS E
8,Lasso,9,0.0139628175214724,0.1184230114873979,0.1490523636784026,0.0123128235169746,0.1187185156681262,0.1501320244840725,0.1424271876804282,0.1296920788887185,16,pca2,SS E
9,Lasso,10,0.0136150911659377,0.1182918574686213,0.1490941515799702,0.0133372072980421,0.1202466620638096,0.1499257148308887,0.1409052029049584,0.1507518953105927,22,pca2,SS E
0,Lasso,1,0.8320277062050752,0.045831339323905,0.0616616013786428,0.8269684236212328,0.0457535321441201,0.0615344730546475,0.9199603307779046,0.9120060724774088,93,mean,SS E
1,Lasso,2,0.8324863001066627,0.0458190897264844,0.0615726073281626,0.8260394296583546,0.0456698801678762,0.0617362711347555,0.9197328229686342,0.9154843538488004,95,mean,SS E
2,Lasso,3,0.8326195906995778,0.0456547077671906,0.0612635031744863,0.8208603606740221,0.0480927251445668,0.065288602831823,0.9193179513059696,0.92018107139301,91,mean,SS E
3,Lasso,4,0.8326392683861054,0.0456957655243514,0.061397456962408,0.8286391711854988,0.0464196814688058,0.0626272017233147,0.9199479443091264,0.9160509446688916,93,mean,SS E
4,Lasso,5,0.8320457764730449,0.0458178616687691,0.0615704021489722,0.8317790756838095,0.0459102468956914,0.0614660908728312,0.9191929754922756,0.9220607452276276,92,mean,SS E
5,Lasso,6,0.8311630449689809,0.0458244231591154,0.0616350392718704,0.8381283516702571,0.0454691921167073,0.061152188912327,0.9187421752335796,0.9284639206413842,94,mean,SS E
6,Lasso,7,0.8322524260531806,0.0458027944750839,0.0615842475019276,0.830128985120644,0.0454163190837278,0.0612985639545815,0.9198095626941768,0.9165873003439512,94,mean,SS E
7,Lasso,8,0.8321048109579532,0.0458629673159693,0.0616565950087618,0.8345698813996478,0.0445427371953711,0.0600856114520108,0.9193428774593736,0.9217297040931428,95,mean,SS E
8,Lasso,9,0.8311232588188213,0.0458007694117786,0.061684655179284,0.8334108968503561,0.0464146150348542,0.0616576443619093,0.919293232009688,0.9185620355672012,96,mean,SS E
9,Lasso,10,0.8321579734963138,0.0457160975624246,0.0615017899480265,0.830253940895324,0.0462632715757553,0.0621858539827012,0.9197793427403738,0.9138761387442484,95,mean,SS E
