,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size,Dataset
261,esm2_8M,2,0.6169354949752283,0.2018861980309888,0.2454825201311257,0.3682888499008372,0.2449995276247605,0.3124387697884224,0.8140790302124601,0.5661630036630036,58,320,PABP_doubles
262,esm2_8M,3,0.5372494869820175,0.221406360189402,0.2706182760123778,0.3854087561278408,0.2635121954381236,0.3047048720675117,0.7583419329262274,0.6673382250691916,46,320,PABP_doubles
263,esm2_8M,4,0.6850074559249375,0.1772035350785779,0.2217169820878982,0.2928717689416905,0.2810081607533393,0.3361010692853583,0.8438153910418366,0.5833333333333333,66,320,PABP_doubles
264,esm2_8M,5,0.5537669751534258,0.2235347947838825,0.2684383753320669,0.3924894082961377,0.2219584449292707,0.2820840801397111,0.7729367321386723,0.6458407262411024,40,320,PABP_doubles
265,esm2_8M,1,0.7076056712863998,0.1681892845232607,0.2109733628219358,0.5101058153502043,0.2183668371241366,0.2680511954057152,0.8587877169907406,0.7499602490062254,165,1000,PABP_doubles
266,esm2_8M,2,0.7192769322903642,0.1649728738567452,0.2043922463802195,0.5308734127231278,0.2129769591670513,0.2742484373052509,0.8610684573946363,0.7588677562693688,162,1000,PABP_doubles
267,esm2_8M,3,0.7317952450038607,0.1639030561079516,0.2009590337465752,0.4799762692207991,0.2228512944066768,0.2823490664450957,0.8736623808647244,0.7129453236330909,166,1000,PABP_doubles
268,esm2_8M,4,0.722668631882849,0.1670432252980121,0.2066668087516505,0.5256038577385616,0.2099172883287127,0.2573067676930879,0.8642036282411261,0.7314107852696319,173,1000,PABP_doubles
269,esm2_8M,5,0.7007910989487093,0.1710418140054067,0.2118282807591014,0.6160428939501686,0.1951240039295657,0.2444395300014315,0.8579205146489576,0.7992799819995501,164,1000,PABP_doubles
270,esm2_8M,1,0.7070273443037902,0.1678351817017597,0.2114153072629037,0.6298433549102744,0.1917421345090821,0.2373322401885968,0.8628468689227627,0.8156909852694507,283,3200,PABP_doubles
271,esm2_8M,2,0.699553436590032,0.1704679504692945,0.2134108569579477,0.6234863865658947,0.1925299255830759,0.242386505956981,0.8575994634138995,0.8241318976149477,265,3200,PABP_doubles
272,esm2_8M,3,0.7096702886037964,0.1672141936811826,0.2097303725110627,0.6271285564810918,0.1877570166186752,0.2414368439296911,0.8616799232657913,0.8292858507568778,287,3200,PABP_doubles
273,esm2_8M,4,0.7042400206063131,0.1693848512192809,0.2133890352988899,0.6181319984003372,0.1886928669232706,0.2366333531089138,0.8612451393526548,0.8182332688716588,268,3200,PABP_doubles
274,esm2_8M,5,0.7044485645852612,0.1702120245285306,0.2125394389212277,0.6185907759225178,0.1885713807964097,0.239990870580108,0.8615518504847066,0.8074879522305951,274,3200,PABP_doubles
275,esm2_8M,1,0.6674660315221428,0.17588124928423,0.2243308637076277,0.6541165856955631,0.1842220876923023,0.2355830246808338,0.8458396453407259,0.8439307427630374,293,10000,PABP_doubles
276,esm2_8M,2,0.6744069079083775,0.1748039166535756,0.2231921339241762,0.6266039074930085,0.1866592309511961,0.2395304240648442,0.8503780000691465,0.8241066016114483,297,10000,PABP_doubles
277,esm2_8M,3,0.6680416789838766,0.1766960254587716,0.225561480447881,0.6469652714422253,0.1827268773020396,0.2322650815607201,0.8464713101856766,0.8386946396488355,287,10000,PABP_doubles
278,esm2_8M,4,0.6716552045057889,0.1761720154260331,0.2251490242350092,0.6413035365408749,0.1796776435567764,0.230643906906363,0.8483420393133501,0.8324479755020179,292,10000,PABP_doubles
279,esm2_8M,5,0.6690526436987545,0.1765158484253565,0.225657914866928,0.6462560983888233,0.1822361434808927,0.2305685367437099,0.8486526178080648,0.8309827092419818,291,10000,PABP_doubles
280,esm2_8M,1,0.6626744018274944,0.1785692410314209,0.2273217242404048,0.649089861347645,0.1823158326327161,0.2338504827359056,0.8449362441379503,0.843173856590756,284,32000,PABP_doubles
281,esm2_8M,2,0.6632772913716207,0.1784368283362299,0.2273939880943199,0.6439053088967572,0.1834062567368108,0.2344160167201158,0.8456925834856611,0.8396997834202573,289,32000,PABP_doubles
282,esm2_8M,3,0.6607017960317672,0.1792657249247461,0.228815359208153,0.6589919279316971,0.1799288472436433,0.227194939494492,0.845831409221964,0.8398879913672914,286,32000,PABP_doubles
283,esm2_8M,4,0.662163368494734,0.1786811288799343,0.2277474195413402,0.6520310314714894,0.1822041228977173,0.2318453535395267,0.8460981298999417,0.8395367489243128,281,32000,PABP_doubles
284,esm2_8M,5,0.6592898436911699,0.1798682603921821,0.2290672258871374,0.663596411393184,0.1777442815006087,0.2265396083456838,0.8449671765331469,0.8439857580812076,281,32000,PABP_doubles
285,esm2_8M,1,0.660496035627598,0.1789391588097934,0.2279082481619057,0.6507097809295215,0.1828050983963521,0.2324096728524867,0.8435727322557072,0.8428056483585005,286,36521,PABP_doubles
286,esm2_8M,2,0.6606431082122628,0.1790665807131512,0.2278809116700312,0.6504593344874228,0.1809253183795531,0.232402764641404,0.8436038524825908,0.8426173089233995,284,36521,PABP_doubles
287,esm2_8M,3,0.6621783153066177,0.1786373434615128,0.2276914918128997,0.644472794148814,0.1829326228367157,0.2329999957174039,0.8457760840323506,0.8324060137124253,286,36521,PABP_doubles
288,esm2_8M,4,0.6589316469650143,0.1792330083178681,0.2287585644217957,0.6577471185354851,0.1806904934076186,0.2286911590400346,0.8436140441306258,0.8409228138510227,286,36521,PABP_doubles
289,esm2_8M,5,0.6579488879242649,0.180064930326902,0.2292860665706287,0.6618384488327571,0.1773421618485267,0.2265836622155951,0.8435925923137368,0.8426486700389463,284,36521,PABP_doubles
290,esm2_35M,1,-7.105427357601002e-15,0.2637953642309598,0.325608950278872,-0.2666284117984261,0.4696974334099071,0.5330830315699859,,,0,32,PABP_doubles
291,esm2_35M,2,0.4280883559834196,0.2139554184488837,0.2774360229828926,0.1312504923953371,0.3096925536003773,0.3801972434845687,0.8565782044042916,0.3714285714285715,5,32,PABP_doubles
292,esm2_35M,3,0.8534347156210681,0.1295416286044977,0.1572716716657306,-1.9191088216918224,0.2119900454844487,0.3033597114451041,0.9243365330321852,0.4285714285714286,10,32,PABP_doubles
293,esm2_35M,4,-2.220446049250313e-15,0.3400718785468577,0.4003699128394345,-0.0042294111893252,0.1820551772948181,0.2341009231464006,,,0,32,PABP_doubles
294,esm2_35M,5,0.0,0.2937291211189694,0.3646299782773038,-0.1544977341210447,0.4100099718417785,0.4300588097038062,,,0,32,PABP_doubles
295,esm2_35M,1,0.5186630829534304,0.2291248509872251,0.2716927076284452,-0.0652598855660842,0.3698544129255275,0.4433790955909971,0.7726767863754167,0.256140350877193,18,100,PABP_doubles
296,esm2_35M,2,0.461195570774619,0.2489510819872014,0.2974047580559105,0.3298937002221145,0.2648516285647165,0.3195273497358708,0.7724299642107862,0.5789473684210525,19,100,PABP_doubles
297,esm2_35M,3,0.5142814139922639,0.236589507293549,0.2801844440372424,0.0999810694295766,0.3376062437861222,0.3778744365787407,0.801406886338393,0.3601651186790505,14,100,PABP_doubles
298,esm2_35M,4,0.5049676591057337,0.2331225796055462,0.2833178703687503,0.0768238300874414,0.324098057753885,0.379523641359722,0.7789559422436132,0.327141382868937,18,100,PABP_doubles
299,esm2_35M,5,0.3893480518052435,0.2716711370645197,0.3184023393915299,0.2671802328540973,0.26653942551209,0.3051552464135381,0.7208441318030357,0.6842105263157895,16,100,PABP_doubles
300,esm2_35M,1,0.649968263379771,0.1924396845372216,0.2355258064267511,0.4218126010932022,0.2509311552862875,0.3129345283923631,0.8263423924987181,0.6888585099111415,62,320,PABP_doubles
301,esm2_35M,2,0.6013521017590047,0.2147738924860413,0.2575015978850224,0.3303419290084605,0.2173071780638921,0.2903088229778021,0.7967992262109909,0.7046176046176048,51,320,PABP_doubles
302,esm2_35M,3,0.7096627673333381,0.1775331148050831,0.2169237465545368,0.3207383043859458,0.2736462707865454,0.3259693151485621,0.8605578840872957,0.6471139971139972,74,320,PABP_doubles
303,esm2_35M,4,0.6954834558608567,0.1810965332224055,0.220719554482534,0.3751223605812251,0.271539159231321,0.3194832560978957,0.8507732331261743,0.6740259740259742,64,320,PABP_doubles
304,esm2_35M,5,0.557537387238618,0.2187420523874327,0.2630106987722053,0.1650512784005091,0.3141800145188815,0.36774597251273,0.7908557261498438,0.370995670995671,45,320,PABP_doubles
305,esm2_35M,1,0.790650277539767,0.1441191270360719,0.1785126558321978,0.5670738295226516,0.202233968257761,0.2524633737161206,0.904748073658123,0.8164675029420574,188,1000,PABP_doubles
306,esm2_35M,2,0.7849129389746732,0.1466175101744319,0.1814767493168181,0.5720623685357464,0.1990332006159371,0.2494848170961501,0.9006211557527468,0.786910144025206,184,1000,PABP_doubles
307,esm2_35M,3,0.7888205743011457,0.1459511082591231,0.1793393437558674,0.5271912781774646,0.2115825874110145,0.2647625898319332,0.9040165355846956,0.7281997744018048,186,1000,PABP_doubles
308,esm2_35M,4,0.7972246548711993,0.1410344798648866,0.1750183298657721,0.5886379285824759,0.1965493894058534,0.2517129226830424,0.906924894944342,0.8178172388433647,206,1000,PABP_doubles
309,esm2_35M,5,0.8569078345293646,0.1148968525296864,0.1464228963136911,0.5532035049965114,0.2176529618647961,0.2665561525686916,0.930097440670116,0.7737082103343175,253,1000,PABP_doubles
310,esm2_35M,1,0.789529922034957,0.14161230955197,0.1795897940919197,0.7160764491579112,0.1631540720610091,0.2067477910670952,0.9041013901881848,0.8730900105253869,360,3200,PABP_doubles
311,esm2_35M,2,0.7975526937074273,0.1385728569128938,0.1761767053430741,0.6930561846347522,0.1648557648576733,0.2146517063003877,0.9090377801037688,0.859856651807487,372,3200,PABP_doubles
312,esm2_35M,3,0.7888460333341548,0.141233048707976,0.1786911302317199,0.7164231382565608,0.167603132112095,0.2117391744731783,0.9036313418793764,0.8649131444689602,350,3200,PABP_doubles
313,esm2_35M,4,0.7890844918123454,0.1412561767331303,0.1792354784678443,0.7181030640032422,0.1623320687956198,0.2085394419845195,0.9037329441308384,0.868606110338108,355,3200,PABP_doubles
314,esm2_35M,5,0.8038361687156863,0.1365292642298372,0.1735019822079387,0.6602516678470756,0.177955738915313,0.2255164938796069,0.9094786904307997,0.8453352512017812,374,3200,PABP_doubles
315,esm2_35M,1,0.7467990298555658,0.1542424142225532,0.1976157364273033,0.7186871796782824,0.1592741300145328,0.2075765042833788,0.8906648740272959,0.8784338377935527,395,10000,PABP_doubles
316,esm2_35M,2,0.7478618183592853,0.1529310303853133,0.196075677254527,0.716325806995237,0.1652969705017577,0.2131831772835228,0.8902769272012538,0.8787321346113582,387,10000,PABP_doubles
317,esm2_35M,3,0.7525004336872969,0.1520634316553304,0.1949549102697886,0.6905455906517912,0.1679758451346217,0.2196196313008938,0.8942541573430022,0.862290529688646,397,10000,PABP_doubles
318,esm2_35M,4,0.7445935419097618,0.1543574282285912,0.1990194363310338,0.7291756653314092,0.1587653277791149,0.2013469378632486,0.8905029438914028,0.8803938596012247,393,10000,PABP_doubles
319,esm2_35M,5,0.7509703059836879,0.1524044783643512,0.1963176310593161,0.7025386163850806,0.1654285890162692,0.21198858864042,0.8922023837130685,0.8712488619688837,393,10000,PABP_doubles
320,esm2_35M,1,0.7371327097307194,0.1568363426829931,0.2013610952690366,0.7202901121085457,0.1615802892679102,0.2071830888237644,0.8880774161136116,0.8813367928879109,385,32000,PABP_doubles
321,esm2_35M,2,0.7357084203353284,0.1571496435703838,0.2018983393893925,0.7258657918725685,0.159790056934635,0.2051574892953083,0.8878815532920824,0.881723044867107,396,32000,PABP_doubles
322,esm2_35M,3,0.7353635586374057,0.1571242291335794,0.2018346285227328,0.730998308488227,0.1583950857021608,0.2040107225181534,0.887373980967336,0.885335173765022,384,32000,PABP_doubles
323,esm2_35M,4,0.7351848071446272,0.1572197463678229,0.2018524418867428,0.7296507417944569,0.1589606328733553,0.2047258958316691,0.8873807955507198,0.8832383349502816,396,32000,PABP_doubles
324,esm2_35M,5,0.7365996695806689,0.1570904445565834,0.2015340363366335,0.7222345891681319,0.1607576355164719,0.2066099171679451,0.887327205865631,0.8829665852997814,398,32000,PABP_doubles
325,esm2_35M,1,0.7353214459844801,0.1569525057306645,0.2018179856272511,0.7286195232454103,0.159108754577674,0.2035983383617801,0.8877952346776622,0.8811226213958955,399,36521,PABP_doubles
326,esm2_35M,2,0.7355150463022214,0.1573185472186311,0.2017825751121342,0.7253861799380057,0.1596397516685293,0.2046415744470757,0.8860718116590528,0.885314356847848,384,36521,PABP_doubles
327,esm2_35M,3,0.7354957788815398,0.1567243479684149,0.201076834962516,0.7255025879420733,0.160371336190841,0.2075085363867168,0.8870760820645938,0.8837832469910855,396,36521,PABP_doubles
328,esm2_35M,4,0.7348622057509967,0.1572756116453713,0.2020297394762905,0.72964164721365,0.1582642830586549,0.2030739324442481,0.8873622687257285,0.8799952211421844,386,36521,PABP_doubles
329,esm2_35M,5,0.7359745137370334,0.1571348804982884,0.2014266622315242,0.723273678532663,0.1602725518835551,0.2061856573244694,0.8864615942790606,0.8834918927085138,395,36521,PABP_doubles
330,esm2_150M,1,0.898927955262606,0.0987367087629202,0.1218964883337771,0.303140819931889,0.251596458691973,0.2774182741468594,0.9607692307692308,0.1785714285714286,16,32,PABP_doubles
331,esm2_150M,2,0.5265388514296435,0.1694124474201638,0.2207367180564744,-1.4035239766626582,0.5020161529276711,0.5456087402305568,0.846923076923077,0.3214285714285715,9,32,PABP_doubles
332,esm2_150M,3,0.7934654561513346,0.1533986256435065,0.1770717857335241,-0.19787508381061,0.1931937360824788,0.2554489070886836,0.9288888888888888,0.942857142857143,12,32,PABP_doubles
333,esm2_150M,4,0.9999881038954272,0.0009596146391343,0.0012876276786255,-3.3883288639208944,0.6590240619231974,0.75936980308315,0.9993162393162393,-0.7714285714285715,319,32,PABP_doubles
334,esm2_150M,5,0.887764618341054,0.112198018484355,0.1327196691353399,-0.262385810565007,0.2331594078206863,0.3097572359270009,0.945982905982906,0.0857142857142857,15,32,PABP_doubles
335,esm2_150M,1,0.5613404678229799,0.2147847068821503,0.2496250767777237,-0.1097688869159059,0.3697825540261818,0.4408678016201336,0.8054149085794655,0.38796992481203,16,100,PABP_doubles
336,esm2_150M,2,0.4450872484985235,0.2498611961721758,0.2882619565150544,0.2696923315160254,0.3203605370833515,0.3609130494730261,0.7588842006563525,0.7127819548872181,18,100,PABP_doubles
337,esm2_150M,3,0.6425227771869257,0.2024469066469956,0.2413011254791069,0.2176479836380558,0.2836261317594131,0.3244255896244474,0.8421003281762776,0.5172932330827067,32,100,PABP_doubles
338,esm2_150M,4,0.709321898447217,0.181404340343335,0.2209884592841564,0.2126901810025563,0.244360853109719,0.2988210363475464,0.886404125644632,0.524812030075188,33,100,PABP_doubles
339,esm2_150M,5,0.7882635561295281,0.1530702343806491,0.1848247249048326,-0.1448078683448466,0.3274430630353248,0.3839520897235659,0.9018987341772152,0.3308270676691728,43,100,PABP_doubles
340,esm2_150M,1,0.5331607165815312,0.221734627141234,0.2650383613647459,0.3941481377664657,0.2828673269513749,0.3289381665940804,0.7853750064598682,0.6990384615384615,33,320,PABP_doubles
341,esm2_150M,2,0.6435303285330455,0.1955798348233831,0.2368077492849525,0.4481331134172167,0.2328629539857332,0.2920268715257493,0.8478399919032991,0.6367216117216117,57,320,PABP_doubles
342,esm2_150M,3,0.6838420994636192,0.1798822370780688,0.2236843954070478,0.3982890710294704,0.2521244588626609,0.3014950345859333,0.8545782170151731,0.678441832025127,69,320,PABP_doubles
343,esm2_150M,4,0.6492396921553161,0.1905498111794141,0.2339666963415781,0.3185642513971389,0.2805749023207479,0.3299387028809507,0.8360483076964326,0.6113095238095237,65,320,PABP_doubles
344,esm2_150M,5,0.5181484095148504,0.2363871332901465,0.2789461655400232,0.3485775340141627,0.2452414167384638,0.2921009812107691,0.7659743240638808,0.7197655651291748,45,320,PABP_doubles
345,esm2_150M,1,0.7828865359134201,0.1456216841847429,0.1817969242651695,0.6407788646832429,0.1877478659825223,0.2295342757881819,0.898879478235395,0.8236720918022951,218,1000,PABP_doubles
346,esm2_150M,2,0.8451750422765185,0.1214473338883793,0.151790940293768,0.6108965911358499,0.193664493755137,0.2497650437698592,0.9261475769006784,0.8125443683134032,288,1000,PABP_doubles
347,esm2_150M,3,0.8207321056442278,0.1307767694872897,0.1642954574660881,0.5553063694973527,0.2065573714205949,0.2610990124824953,0.9153851484534,0.7723513087827196,233,1000,PABP_doubles
348,esm2_150M,4,0.7867176949047503,0.145422051837839,0.1812377446957029,0.5446625165223218,0.2061002534153105,0.2520851927208679,0.9000908942901066,0.7679291982299559,205,1000,PABP_doubles
349,esm2_150M,5,0.8065470838132573,0.135823121211701,0.1703273255684535,0.6175490272317312,0.192990649537243,0.2439596323049069,0.9108811236302538,0.8115592889822247,232,1000,PABP_doubles
350,esm2_150M,1,0.8006554487836497,0.1370740971297403,0.1743914021169881,0.712805472880139,0.1594849613494692,0.2090509007794472,0.9126477430369332,0.8648266891298161,404,3200,PABP_doubles
351,esm2_150M,2,0.8054226886055782,0.1346937422632157,0.17174297767455,0.691122588033628,0.1688919984575905,0.2195387420934246,0.9120556843206076,0.8716081770991523,423,3200,PABP_doubles
352,esm2_150M,3,0.7964036131764521,0.1382090761016804,0.1756307760114953,0.706637054830691,0.1660568534882522,0.2141542077012897,0.909680483777486,0.8713935123617529,395,3200,PABP_doubles
353,esm2_150M,4,0.801524568220719,0.1365788536143183,0.1748057741614973,0.7019507098572497,0.1669781365726803,0.2090563528062308,0.9114188700330652,0.8673759061827505,406,3200,PABP_doubles
354,esm2_150M,5,0.792747448665487,0.1399233225831845,0.1779807104637918,0.7270653498960185,0.1561141869630678,0.2030151566082536,0.9074670603301492,0.869003533978793,398,3200,PABP_doubles
355,esm2_150M,1,0.7667955771768171,0.1463382629946515,0.1878622035741805,0.7399413673630686,0.1592461197844568,0.2042747850290163,0.9009584015751526,0.8914349438718352,461,10000,PABP_doubles
356,esm2_150M,2,0.7710876582270264,0.1462222540102568,0.1871439955577107,0.7222812605452593,0.1581268542816691,0.2065752997518098,0.9032446825711462,0.8812550457202395,474,10000,PABP_doubles
357,esm2_150M,3,0.7674078724702693,0.1469129293331375,0.1888081175674068,0.7439746720287583,0.1557784154485666,0.197795621744885,0.9009595369858208,0.8913656332787658,481,10000,PABP_doubles
358,esm2_150M,4,0.7682127854674559,0.1473763013343862,0.1891689002128291,0.7346071629034523,0.1544172545485155,0.1983914890988296,0.901200666856088,0.8842202336397872,469,10000,PABP_doubles
359,esm2_150M,5,0.769499861591179,0.1469697876646444,0.1883244501098813,0.729251849314622,0.1540712247530974,0.2017150545859593,0.902513842750034,0.883593023274975,459,10000,PABP_doubles
360,esm2_150M,1,0.760618601678072,0.1494626643163204,0.1914967870381566,0.7447251500001311,0.153126493819426,0.1994547242902343,0.8993475929542385,0.8959655019881531,467,32000,PABP_doubles
361,esm2_150M,2,0.760657027949693,0.1491338966632973,0.1917136850738701,0.7415374916315864,0.1550873970560652,0.1997116086690676,0.9002333143797125,0.8938217424113354,466,32000,PABP_doubles
362,esm2_150M,3,0.7590649974394623,0.1499231913709519,0.1928165650010953,0.751909893855011,0.1514882405514541,0.1937853967734291,0.9004523595794884,0.8914544212181786,466,32000,PABP_doubles
363,esm2_150M,4,0.7584538171728779,0.1497537997626446,0.1925751235732547,0.7521786422096441,0.1527943688797879,0.1956579526062596,0.8992959007887973,0.8971235212096537,462,32000,PABP_doubles
364,esm2_150M,5,0.7579516771793989,0.1501449703936389,0.1930729602353731,0.7564118394475953,0.1503357064150884,0.1927710989801623,0.8993612954223748,0.8975045801715671,469,32000,PABP_doubles
365,esm2_150M,1,0.7585039143027319,0.14991318679926,0.1922173855465581,0.7456653338298677,0.153369239042503,0.1983187455422649,0.898427206926146,0.8964009074233383,460,36521,PABP_doubles
366,esm2_150M,2,0.7596568015206183,0.1495098448767661,0.1917765624586708,0.7446177192778007,0.1533518199238163,0.1986496555154737,0.8996467105524293,0.8935189666824366,470,36521,PABP_doubles
367,esm2_150M,3,0.7589050329685672,0.149783923576935,0.192352180159571,0.7451322632543312,0.1537047794316221,0.197277213240297,0.8999286726730386,0.8896726636687908,467,36521,PABP_doubles
368,esm2_150M,4,0.7564639477590256,0.1502035657316516,0.1933028607393701,0.7560051463200665,0.151479845727747,0.1930928319777226,0.8980932842272543,0.8998754765578956,477,36521,PABP_doubles
369,esm2_150M,5,0.7566681915410527,0.150489969691317,0.1933889264559129,0.7561821419030568,0.1502791616437472,0.1923974157189316,0.8985098597138949,0.8965729629147176,474,36521,PABP_doubles
370,esm2_650M,1,7.07756749873667e-08,0.3312713159738537,0.3834207859844721,-0.1928954013841008,0.3072868281276921,0.3629641526310873,0.6804980640254551,0.9258200997725516,1,32,PABP_doubles
371,esm2_650M,2,0.7794463987514114,0.1172300506650641,0.1506570586246683,-0.3581648263198922,0.35941799251782,0.4101411348940149,0.913076923076923,0.0357142857142857,8,32,PABP_doubles
372,esm2_650M,3,0.7911294956625039,0.1540828502592896,0.1780703346476674,-0.9764968025788416,0.2586873874611307,0.3281303042617359,0.9302564102564104,0.7142857142857143,8,32,PABP_doubles
373,esm2_650M,4,0.5692349769119445,0.1998077677524596,0.2450237223639221,-0.2972329440592844,0.3846847833841756,0.4128694270188182,0.9097435897435896,0.3142857142857143,4,32,PABP_doubles
374,esm2_650M,5,0.9577874598533974,0.0667559629080254,0.0813937653518526,-0.116839281896782,0.238367241970342,0.2913538413875122,0.9774358974358972,0.7142857142857143,22,32,PABP_doubles
375,esm2_650M,1,0.5886700342820795,0.20177689394599,0.2417239044466004,-0.5180405787312976,0.4363983665066315,0.5156248026089042,0.8099390529770278,-0.1533834586466165,16,100,PABP_doubles
376,esm2_650M,2,0.4160694694446045,0.2583368902313107,0.2957028899700112,0.1606193892384962,0.3410590263305374,0.3869270757329391,0.7598218471636194,0.4932330827067668,17,100,PABP_doubles
377,esm2_650M,3,0.538097909545898,0.2339294976302458,0.2742900942899055,0.1294102062657118,0.3046237387404632,0.3422321339092744,0.8046647913736521,0.3699248120300751,21,100,PABP_doubles
378,esm2_650M,4,0.4430248964648401,0.2611326280478193,0.3059013037425641,0.1250765536920456,0.2708253876868842,0.3150092895180006,0.7364275668073137,0.3984962406015037,19,100,PABP_doubles
379,esm2_650M,5,0.6115277301263482,0.212295790746076,0.2503469315260681,0.1119984960573751,0.2589142688144309,0.3381563782724404,0.8526722925457103,0.3398496240601503,25,100,PABP_doubles
380,esm2_650M,1,0.6971886969113991,0.1725465079604262,0.2134573345020021,0.3706132046496679,0.2837809569427459,0.3352662659125771,0.8622021963348453,0.6218406593406592,74,320,PABP_doubles
381,esm2_650M,2,0.7438515009000224,0.1598290514285491,0.2007384308133691,0.4354965276313914,0.2282905313375692,0.2953513475678976,0.8877758539082662,0.6574633699633698,88,320,PABP_doubles
382,esm2_650M,3,0.6820755531093566,0.184950032929515,0.2243084481530384,0.4215825160474805,0.2304042713587975,0.2956016950960739,0.8585518816076257,0.6602410742313773,65,320,PABP_doubles
383,esm2_650M,4,0.6831468268158106,0.180738624334149,0.2223708478276496,0.4657030106078333,0.2428280938789641,0.2921542238885729,0.8616992095228324,0.7248168498168498,74,320,PABP_doubles
384,esm2_650M,5,0.6166408307824252,0.2030930078223133,0.2488093376224287,0.4004068037481957,0.2264214893357045,0.2802399183546792,0.8136711825043372,0.7185979693461795,52,320,PABP_doubles
385,esm2_650M,1,0.7869715686807033,0.1454239968862271,0.1800785303593694,0.6763188198432941,0.1789459378187935,0.2178839955367763,0.8987987359151117,0.8499932498312459,238,1000,PABP_doubles
386,esm2_650M,2,0.8065421469677831,0.13792820503891,0.1696752696695098,0.6219050395763482,0.198538262056766,0.2462065386458304,0.9083499185170564,0.8251409379513586,238,1000,PABP_doubles
387,esm2_650M,3,0.8506140297628382,0.1206560277177266,0.1499785682482058,0.6087850678341642,0.1910753008933755,0.2448964480577877,0.9301048717929468,0.7908737718442963,285,1000,PABP_doubles
388,esm2_650M,4,0.8078185716133706,0.138757559295369,0.172039013979799,0.540637218371029,0.206821852378957,0.2531969893159207,0.9071730739057224,0.7617175429385736,242,1000,PABP_doubles
389,esm2_650M,5,0.7759132756806574,0.1465690027791062,0.1833178482648939,0.6187011733759821,0.1963374916638983,0.2435918869234803,0.8968033079225318,0.8064621615540388,204,1000,PABP_doubles
390,esm2_650M,1,0.8326822879769256,0.1260915025601627,0.1597694879685134,0.7093140787306242,0.1618510760244852,0.2103177672046377,0.9277335696896382,0.8657736215575287,547,3200,PABP_doubles
391,esm2_650M,2,0.8288225661513264,0.1264775005015428,0.1610853871030359,0.7225665919449602,0.1609749272928104,0.2080642546611266,0.9250309233366976,0.8801117770190894,545,3200,PABP_doubles
392,esm2_650M,3,0.8425960028565262,0.1217732982831411,0.1544270820471248,0.7067628964261241,0.1632032128690859,0.2141082707513285,0.929700590768038,0.8727758478220334,595,3200,PABP_doubles
393,esm2_650M,4,0.8533868671059074,0.1178420996690547,0.1502411272458681,0.6971855019173623,0.1641208093634901,0.2107209209582958,0.9341757012132008,0.8721233855749203,668,3200,PABP_doubles
394,esm2_650M,5,0.8217156055285183,0.1294254673056059,0.1650743737891332,0.7450375748022906,0.1533282284218969,0.1962172640983421,0.9205062485951264,0.8789069555568634,520,3200,PABP_doubles
395,esm2_650M,1,0.7966262656143257,0.1361266590573798,0.1754358932517168,0.7638902023753711,0.1496147474595945,0.1946418076436747,0.914521837997088,0.8988434115045478,708,10000,PABP_doubles
396,esm2_650M,2,0.8014075296547793,0.1355550181442618,0.1743101523489734,0.7439458891691657,0.1523718440062441,0.1983543253636669,0.9162525783151296,0.8922006314491873,706,10000,PABP_doubles
397,esm2_650M,3,0.798460111839414,0.1358151784244901,0.1757533708574796,0.7618249074613328,0.1477831189314999,0.1907758423852615,0.9146828649736244,0.9010794486151996,724,10000,PABP_doubles
398,esm2_650M,4,0.7995676280862807,0.1365101788389669,0.1759093539891296,0.7512860276131319,0.1474425675868756,0.1920562879523021,0.9152110212541048,0.8938161032997347,702,10000,PABP_doubles
399,esm2_650M,5,0.8016539338207986,0.1355551511284624,0.1746959788424331,0.7447417801162362,0.1492331131151293,0.1958598559493956,0.916191579512724,0.8917188932513341,733,10000,PABP_doubles
400,esm2_650M,1,0.7841226501592815,0.1415781234561196,0.1818527324164189,0.7629827374534107,0.1463386314919433,0.1921897852874071,0.9098477469929525,0.902906872471432,687,32000,PABP_doubles
401,esm2_650M,2,0.7842246959131902,0.1410955584218819,0.1820302828979544,0.7623039550931325,0.1482282690400508,0.1915206073145914,0.9104948016913949,0.9024551500243556,685,32000,PABP_doubles
402,esm2_650M,3,0.7826803913306308,0.1417143307210448,0.1831234028194127,0.7713331972850141,0.145284769665366,0.1860449490131521,0.9103678081416388,0.9003325523286375,676,32000,PABP_doubles
403,esm2_650M,4,0.7816017039674253,0.1419259155016357,0.1831153362045091,0.7730911376498066,0.1456041938792832,0.1872207013549329,0.9096038370746932,0.9073238439923612,688,32000,PABP_doubles
404,esm2_650M,5,0.7805743279639233,0.1426246746898277,0.1838290467015335,0.7768606177727176,0.1430611039329186,0.1845023697123425,0.9092093209302584,0.9065467178803212,691,32000,PABP_doubles
405,esm2_650M,1,0.7816524937335387,0.1419211113146997,0.1827728719553629,0.7674139271378715,0.1463696309298432,0.1896499969240732,0.9082437207234686,0.9053788510994722,689,36521,PABP_doubles
406,esm2_650M,2,0.7820359556331267,0.1416364087503523,0.182629966895867,0.7672093959026021,0.1459078761640366,0.1896597437060417,0.9092101491750608,0.9037254921600484,694,36521,PABP_doubles
407,esm2_650M,3,0.7821015238010142,0.1418618915288929,0.1828648093113502,0.7626092710498698,0.1468409553293271,0.1903931723686751,0.9101332961520032,0.8964852881087906,670,36521,PABP_doubles
