,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
2,650M,3,0.4112098212105465,0.2839560582633162,0.3448093143208115,0.3362296627722734,0.298108131828423,0.3654765248219566,0.5973600271552838,0.5174776354321228,790,10000
3,650M,4,0.4076840771282919,0.2828268111426081,0.3449848387644524,0.3348119955521235,0.3042632303835917,0.3692678281975513,0.5909793335216597,0.533036764954848,767,10000
4,650M,5,0.4135658120020201,0.2839790931401727,0.3452363062011414,0.3184701390015076,0.2998102348120962,0.3652191167949589,0.5958000219556425,0.5278511840566836,779,10000
0,650M,1,0.3816512296203921,0.2910481478501563,0.3521982056328963,0.3486648382549835,0.2997524438828454,0.3642483272545501,0.5701853995127003,0.541644057550045,724,32000
1,650M,2,0.3795699487973575,0.2931751352402522,0.3540458259217938,0.3578648929861463,0.2967345061938544,0.356448328609199,0.5711125680273331,0.5445715585945307,740,32000
2,650M,3,0.3838384892590235,0.2912182253589287,0.3522373813223214,0.3477212622898448,0.2988147993423227,0.3618532227692244,0.5726087456475122,0.5396345366491484,741,32000
3,650M,4,0.378498410534962,0.2923474521813579,0.3534146623231422,0.3636661731961124,0.2959316008274513,0.3588021197034023,0.5675302421021095,0.5542441228218422,736,32000
4,650M,5,0.3795236848723571,0.2923143915603891,0.353345892759971,0.3610073929056645,0.2971765871633822,0.3586474138772588,0.5670284811981701,0.5590362527809496,741,32000
0,650M,1,0.3686329821815941,0.2958204681236936,0.3567125644807591,0.3681902618250723,0.2950815178739724,0.3559482902072465,0.5635744975543826,0.562716328500552,726,100000
1,650M,2,0.3708390540464148,0.2949245555189311,0.356057315150469,0.3591916388376508,0.2969607993297591,0.3586101999902907,0.5646417276095215,0.5524217057689148,726,100000
2,650M,3,0.3717023049522863,0.2944400117132462,0.3555639784260074,0.353777475865983,0.2990695882048507,0.3611340856610983,0.5646816298759724,0.5535386117786463,718,100000
3,650M,4,0.3687868295456006,0.2954448572320887,0.3565785382115766,0.3655784573872895,0.2955676211868898,0.3570605608251183,0.5624105590588366,0.5604940319432391,725,100000
4,650M,5,0.3695664221944446,0.2949337501744698,0.3559757456816247,0.3631584268138337,0.2978035645166221,0.3592618026871484,0.5640479640357802,0.5550516860723471,709,100000
0,650M,1,0.3660123293569283,0.2964228500863534,0.3573278705341382,0.3607501967097092,0.2982753675589041,0.3592723365418643,0.5603812927930757,0.5568371439310424,712,320000
1,650M,2,0.3658600387438686,0.2967365248642142,0.357566179266384,0.3627141739195847,0.2970209042051215,0.3579393935166066,0.5604275139928224,0.5575893013483788,717,320000
2,650M,3,0.3650011834889802,0.2970087167744362,0.3577607390406251,0.3676255214621873,0.2960654718877793,0.35675056846871,0.560405808898196,0.5615445813782578,714,320000
3,650M,4,0.3670099516092409,0.2962655707694699,0.3570612707812056,0.3589998464634609,0.2985336060466247,0.3597101670849175,0.5616042197713123,0.5556217728027233,712,320000
4,650M,5,0.3646426148595304,0.2971070986939198,0.3578243772028704,0.3661481861941447,0.2964669410816495,0.357314180338234,0.5598460509121337,0.5603210944249372,714,320000
0,650M,1,0.3636486299884831,0.2976659069646125,0.3583126118470835,0.36635320467446,0.2961358066212791,0.3568989781453627,0.5595995222625051,0.5596366703919319,714,496137
1,650M,2,0.3642590961037937,0.2974245886502596,0.358183763140681,0.3618078942680617,0.2976403515915305,0.3580002828366641,0.5598019203029414,0.5566082805475727,704,496137
2,650M,3,0.365641215407974,0.2966795910899831,0.3575138086251677,0.3565646243525919,0.2992314428926238,0.3605969760618421,0.5597838585131302,0.5547365007311168,702,496137
3,650M,4,0.3636830296560966,0.297285577386001,0.3580502684140552,0.365201383535046,0.2976064566048184,0.3582345437756129,0.5587886473511079,0.5598867737791502,706,496137
4,650M,5,0.3638061463568239,0.2973674139300832,0.3580656103544085,0.362758436815399,0.2977204224806941,0.3587247484048039,0.559060214611872,0.5586934031032109,705,496137
0,15B,1,0.0,0.3855840985516161,0.4269156778464864,-0.2749838330615717,0.4933964224682,0.5240690427618511,,,0,32
1,15B,2,0.0,0.430086613190144,0.4499118270202449,-0.0459651142163382,0.41823967862628,0.4376284784424005,0.2366507642696103,-0.873862897505303,1,32
2,15B,3,0.1584613882749302,0.3881117466598338,0.4149609548579956,-0.2405833327945445,0.4181611532665914,0.4698093108353838,0.5198347761197673,-0.5797710356524485,1,32
3,15B,4,-2.220446049250313e-16,0.427460958614497,0.4448312954200319,-0.2044630204392232,0.4485420924625512,0.4626722409794845,0.3743744782967984,0.3927922024247863,1,32
4,15B,5,0.0,0.4301737590986982,0.4539136666080796,-0.0003974017083143,0.3870640634743974,0.4145998855312383,0.4516989216243732,-0.6642111641550715,1,32
0,15B,1,0.1332445073597316,0.3670903232396231,0.4095355826785373,-0.0868210171705288,0.4308396919149578,0.4758587497413154,0.3964119016744087,0.0,5,100
1,15B,2,0.0,0.4090448166519517,0.4468252121159476,-6.807040415113264e-05,0.3942792375483004,0.428681561672255,,,0,100
2,15B,3,0.2740870399224158,0.3439277064630848,0.3838652905980304,-0.1060174091396071,0.3624755975303108,0.4307898219351199,0.5699355791118902,-0.0264152824163506,13,100
3,15B,4,0.0,0.4039809624392042,0.4408814762068374,-0.0004418438684199,0.4189714057541454,0.4526462790088187,,,0,100
4,15B,5,0.0,0.3992769909554061,0.4376978870123066,-0.0163762855166618,0.4144599592891791,0.4655719020412721,,,0,100
0,15B,1,0.3341183723731715,0.3406395701265832,0.3772469015294686,0.0180674278935635,0.4133342126603726,0.4518834459760504,0.6052858205549807,0.1745198971560029,35,320
1,15B,2,0.3001767047862512,0.3525517885817367,0.3882905265870291,0.0900309935500036,0.3847500210231925,0.4301704542317347,0.5940331119048937,0.21192815184641,23,320
2,15B,3,0.3164123417178255,0.3464679108596655,0.3832449650795013,-0.0031544711631621,0.3935522825019832,0.4421647033752475,0.5935720479196757,0.1890914151882801,28,320
