,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method
59,POLG_HCVJF_Sun2014,Lasso,5,0.0,0.3461473037868963,0.3996970717407462,-0.004393954522692,0.3575762656101979,0.4152725000400105,,,0,iDCT1
60,POLG_HCVJF_Sun2014,Lasso,1,0.0048539834781438,0.3463769243400269,0.3998767690820548,-0.0035563431593959,0.3582164635567024,0.4111961343606417,0.0716047070810909,-0.0370326539728189,3,pca1
61,POLG_HCVJF_Sun2014,Lasso,2,7.839550453248023e-09,0.3520451448680968,0.4033194416282537,-0.0007900686528994,0.3448908911899131,0.4008516300225579,0.0610117544561781,0.0876811089142822,1,pca1
62,POLG_HCVJF_Sun2014,Lasso,3,-9.547918011776346e-15,0.3535836218463275,0.4058898949875083,-0.0072219014102532,0.344954482769454,0.3905753573210817,,,0,pca1
63,POLG_HCVJF_Sun2014,Lasso,4,0.0016332630815413,0.350341518951831,0.40387954333142,-0.0012357941671021,0.3457311708747255,0.3974249075334909,0.0556591226580406,-0.0306637289024799,1,pca1
64,POLG_HCVJF_Sun2014,Lasso,5,0.0055278247018033,0.3450849769332833,0.3985908131480534,-0.0056095940354592,0.3576767447513395,0.4155237306455877,0.096462228855151,-0.0006837863650009,4,pca1
65,POLG_HCVJF_Sun2014,Lasso,1,-1.0658141036401504e-14,0.347275408392863,0.4008508141340513,-0.0007211857295323,0.3576374029892971,0.4106148863166018,,,1,sigmoid2
66,POLG_HCVJF_Sun2014,Lasso,2,-3.774758283725532e-15,0.3520451415687866,0.403319443209176,-0.0007900758681682,0.344890887888198,0.4008516314675425,,,1,sigmoid2
67,POLG_HCVJF_Sun2014,Lasso,3,4.0528135292206e-09,0.3535836215858556,0.4058898941650083,-0.0072219009103893,0.3449544829432285,0.3905753572241644,0.0500341388949439,0.0549728806846115,1,sigmoid2
68,POLG_HCVJF_Sun2014,Lasso,4,0.0064638001418907,0.3492538201687796,0.4029012852170749,-0.0067303522172277,0.3468183145770829,0.3985139050259269,0.1192532919239444,-0.0889768508688178,4,sigmoid2
69,POLG_HCVJF_Sun2014,Lasso,5,4.3657855108847343e-10,0.3461473172190835,0.3996970716534966,-0.0043939398499848,0.3575762758697146,0.4152724970067525,0.0011589058383358,-0.0241988970468663,1,sigmoid2
70,POLG_HCVJF_Sun2014,Lasso,1,0.0096612697041762,0.3452116149226527,0.3989097505573947,-0.005921064803114,0.3584396006980695,0.4116803086043398,0.1134518311929353,0.0032797626451481,3,rbf2
71,POLG_HCVJF_Sun2014,Lasso,2,-3.774758283725532e-15,0.3520451415687866,0.403319443209176,-0.0007900758681682,0.344890887888198,0.4008516314675425,,,0,rbf2
72,POLG_HCVJF_Sun2014,Lasso,3,0.0040973059029056,0.352770886653477,0.4050575139510766,-0.0038059707563542,0.3440101604739454,0.3899124887655474,0.0899126267540652,0.0698562792322443,1,rbf2
73,POLG_HCVJF_Sun2014,Lasso,4,0.0066536433760238,0.3493484382071742,0.4028627905265011,-0.0005762898747783,0.3456910048084152,0.3972939960092581,0.103008794795945,0.0158761290293084,3,rbf2
74,POLG_HCVJF_Sun2014,Lasso,5,0.0020059833788325,0.3457421667846372,0.3992959776515115,-0.0022707334395104,0.3569399562522549,0.4148333387984325,0.0695637856000905,0.086650815546975,2,rbf2
75,POLG_HCVJF_Sun2014,Lasso,1,-1.0658141036401504e-14,0.347275408392863,0.4008508141340513,-0.0007211857295323,0.3576374029892971,0.4106148863166018,,,0,pca1-2
76,POLG_HCVJF_Sun2014,Lasso,2,0.010014478536802,0.3501369085982908,0.4012948446764374,0.0043313747537366,0.3438870757827677,0.3998246553495451,0.1030140799433871,0.0463436958957169,3,pca1-2
77,POLG_HCVJF_Sun2014,Lasso,3,0.0077707151118526,0.3522486683698183,0.404309791998005,-0.0028963964509827,0.3439421201313429,0.3897357938821567,0.095353942702193,0.0493229090688162,4,pca1-2
78,POLG_HCVJF_Sun2014,Lasso,4,0.031801752893019,0.3436957399801424,0.3977305502606419,-0.0446569520591628,0.3517626519280825,0.4059511234535449,0.1433380090723136,-0.0267207526461735,15,pca1-2
79,POLG_HCVJF_Sun2014,Lasso,5,0.0075276784314273,0.3447380869180309,0.3981898343699098,-0.0003307961360605,0.3562680919283017,0.4144316806304738,0.0866322472232804,0.0785198204699436,5,pca1-2
80,CALM1_HUMAN_Roth2017,Lasso,1,0.1285831519627081,0.2642026764986814,0.3317835340097774,0.0331989612016222,0.2846285746531072,0.3590276085710391,0.3696414531791805,0.1569567085533188,66,pca2
81,CALM1_HUMAN_Roth2017,Lasso,2,0.1036403877724495,0.262550202038658,0.329822793698335,0.0123372299745614,0.3045015785671104,0.3868142915602625,0.3151751486383735,0.1551237039137637,40,pca2
82,CALM1_HUMAN_Roth2017,Lasso,3,0.21238668330407,0.254364437401628,0.3210648524611369,0.0015395257595577,0.268398892721199,0.3375341537173808,0.4620547599533547,0.1556878827289651,123,pca2
83,CALM1_HUMAN_Roth2017,Lasso,4,0.1116235490869883,0.2729799156391035,0.3412731202462722,0.0309318645134687,0.2680157417093289,0.331781150950238,0.3527091725739119,0.1427854596059211,57,pca2
84,CALM1_HUMAN_Roth2017,Lasso,5,0.0806948912765299,0.2756697276676132,0.3441029877652202,0.0556821114283595,0.2695358954205765,0.3411994570796594,0.3089423508169412,0.2489960443923235,32,pca2
85,CALM1_HUMAN_Roth2017,Lasso,1,0.2013411883798365,0.2484888543305175,0.3176307180385869,0.0843736223138843,0.2714480931104606,0.3493964112266964,0.4633686521204272,0.2573057020229106,111,iDCT4
86,CALM1_HUMAN_Roth2017,Lasso,2,0.2012773953054401,0.2420929535817264,0.3113418586515196,0.0256502612132103,0.2997724988199259,0.3841984481864458,0.4438222591642315,0.2025019716982146,83,iDCT4
87,CALM1_HUMAN_Roth2017,Lasso,3,0.3103559335542585,0.2324088949843997,0.3004337661137994,0.0270324765277418,0.2617470015736812,0.3331972876241982,0.5545898530116622,0.2556722498803302,190,iDCT4
88,CALM1_HUMAN_Roth2017,Lasso,4,0.1519240866467933,0.2638701653104912,0.3334424810220713,0.0715196427227691,0.2580107662923381,0.3247587886348353,0.4088903614827675,0.2393991467340636,74,iDCT4
89,CALM1_HUMAN_Roth2017,Lasso,5,0.1170480668895787,0.2673902757990235,0.3372307260769673,0.1039796230857276,0.2600007235982422,0.3323595530097813,0.364446249083651,0.3381545337773582,50,iDCT4
90,CALM1_HUMAN_Roth2017,Lasso,1,0.1288926821827625,0.2637778924283036,0.3317246034579254,0.0457013648204297,0.2769332759069605,0.3566986317854483,0.3688644791484274,0.2294821779155177,61,iDCT3
91,CALM1_HUMAN_Roth2017,Lasso,2,0.1746764274364408,0.246572745070311,0.3164839210893408,0.0249487635345961,0.299556757640893,0.3843367280135145,0.4267554849153895,0.2019757570478233,85,iDCT3
92,CALM1_HUMAN_Roth2017,Lasso,3,0.1539272501932791,0.2622438421668711,0.3327668791884302,0.017652898060454,0.2717390686545445,0.3347994758402616,0.4126456539845564,0.1871843936431243,72,iDCT3
