,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
126,esm2_650M,2,0.762390826527064,0.4500549493962563,0.5489228690309202,0.340968012829305,0.5696752069298752,0.8240036126074126,0.8572667604313174,0.6015037593984961,32,100
127,esm2_650M,3,0.6659491618915323,0.5319320708502823,0.6550687739140789,0.3295802153063109,0.66798449717677,0.7932804436212131,0.8399203000468823,0.6721804511278194,26,100
128,esm2_650M,4,0.5870915375232202,0.5841582104746422,0.6919600419498527,0.0671375451592638,0.9708175038824722,1.097554396193589,0.805321143928739,0.231578947368421,22,100
129,esm2_650M,5,0.4922862285948822,0.6835398444513748,0.8109133731482543,0.2688035868752459,0.6590609950179749,0.8211705112347367,0.7055086732301923,0.5458646616541353,14,100
130,esm2_650M,1,0.7916311870684017,0.4426618874021988,0.5442889609473178,0.3829698573552083,0.7231491673665734,0.9146892604546488,0.8881907487752538,0.5777014652014651,96,320
131,esm2_650M,2,0.6371039010019296,0.5739405137888144,0.7049103474964613,0.626454204231939,0.6394058627139851,0.7603044210954333,0.799008783297246,0.8210622710622709,60,320
132,esm2_650M,3,0.8818643779967094,0.3216133941962473,0.4085153884180488,0.3604762092077798,0.7085921696073093,0.935622668801599,0.915669286213674,0.6038919413919412,131,320
133,esm2_650M,4,0.741606956114349,0.4867666643224558,0.6123741372472761,0.4711667645018538,0.6748811518801905,0.8091014808001329,0.8525812919014624,0.7297619047619046,75,320
134,esm2_650M,5,0.5571897696332729,0.656475328612359,0.7836619316774761,0.4778458084895718,0.7404855289862996,0.8811219074443407,0.754213770709444,0.729532967032967,36,320
135,esm2_650M,1,0.8263895063190669,0.382471036533171,0.4836941044786819,0.6270656430449827,0.5621383622590755,0.6931590800609406,0.8986489547619224,0.801489087785659,252,1000
136,esm2_650M,2,0.8437567330648075,0.3621247107949278,0.4575741396683772,0.5394236555632963,0.6073075551276745,0.7800980757699653,0.9032325931309632,0.7281966856598332,265,1000
137,esm2_650M,3,0.83455833662069,0.3706692903175317,0.4688386799553508,0.6548219645782684,0.5258181100596521,0.6865557106606406,0.8973407199723471,0.813399834995875,269,1000
138,esm2_650M,4,0.8549127832482453,0.3439245984214594,0.4413618202437738,0.5516630548365532,0.5939525522076782,0.7662493922385333,0.9079223259156964,0.7088997224930624,291,1000
139,esm2_650M,5,0.8371397925057742,0.3657261287358047,0.4640398631793003,0.6200448454569003,0.5724977922613245,0.726885112563323,0.8940135620396964,0.8039615990399761,276,1000
140,esm2_650M,1,0.8317395013307115,0.3670292450616547,0.4694738715324505,0.7077263630948067,0.4984509638895782,0.6256666162935003,0.9025966881693112,0.8457503731441116,594,3200
141,esm2_650M,2,0.8336105583211104,0.3666326434521117,0.4680523793306348,0.7028993967924569,0.4828967955171409,0.6244797551537995,0.9042389528340594,0.8481448651690944,596,3200
142,esm2_650M,3,0.8307142090554391,0.3745116421021258,0.473078873941578,0.6750519412599428,0.4945186468704262,0.6473132019515464,0.9031952485023632,0.827501919751547,587,3200
143,esm2_650M,4,0.828801940729111,0.3737609562903886,0.4748362697700868,0.6711531075024055,0.5117519481197306,0.6565832842149284,0.9019119382759156,0.8343166657320853,562,3200
144,esm2_650M,5,0.7952027253424686,0.4087272682316494,0.5186311861300243,0.7019628695526852,0.5095096834090744,0.6282607735988657,0.8835198250009695,0.8406128377244627,475,3200
145,esm2_650M,1,0.8394913327013435,0.3587785333280471,0.4619213851693519,0.7354422364115201,0.4528743439806346,0.5890438422703325,0.90434605468003,0.8542997658221385,808,4996
146,esm2_650M,2,0.8291300952859908,0.371576882045844,0.4756635807327506,0.7206643562340379,0.4624606271899187,0.6097833979504306,0.897787945797296,0.8607244381944,706,4996
147,esm2_650M,3,0.8269527537096119,0.3713656582966283,0.4787452905714195,0.7399252597253801,0.460774118648027,0.5886271814235762,0.9003470543476777,0.8561002061553328,694,4996
