,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
119,esm2_35M,5,0.7359745137370334,0.1571348804982884,0.2014266622315242,0.723273678532663,0.1602725518835551,0.2061856573244694,0.8864615942790606,0.8834918927085138,395,36521
120,esm2_150M,1,0.898927955262606,0.0987367087629202,0.1218964883337771,0.303140819931889,0.251596458691973,0.2774182741468594,0.9607692307692308,0.1785714285714286,16,32
121,esm2_150M,2,0.5265388514296435,0.1694124474201638,0.2207367180564744,-1.4035239766626582,0.5020161529276711,0.5456087402305568,0.846923076923077,0.3214285714285715,9,32
122,esm2_150M,3,0.7934654561513346,0.1533986256435065,0.1770717857335241,-0.19787508381061,0.1931937360824788,0.2554489070886836,0.9288888888888888,0.942857142857143,12,32
123,esm2_150M,4,0.9999881038954272,0.0009596146391343,0.0012876276786255,-3.3883288639208944,0.6590240619231974,0.75936980308315,0.9993162393162393,-0.7714285714285715,319,32
124,esm2_150M,5,0.887764618341054,0.112198018484355,0.1327196691353399,-0.262385810565007,0.2331594078206863,0.3097572359270009,0.945982905982906,0.0857142857142857,15,32
125,esm2_150M,1,0.5613404678229799,0.2147847068821503,0.2496250767777237,-0.1097688869159059,0.3697825540261818,0.4408678016201336,0.8054149085794655,0.38796992481203,16,100
126,esm2_150M,2,0.4450872484985235,0.2498611961721758,0.2882619565150544,0.2696923315160254,0.3203605370833515,0.3609130494730261,0.7588842006563525,0.7127819548872181,18,100
127,esm2_150M,3,0.6425227771869257,0.2024469066469956,0.2413011254791069,0.2176479836380558,0.2836261317594131,0.3244255896244474,0.8421003281762776,0.5172932330827067,32,100
128,esm2_150M,4,0.709321898447217,0.181404340343335,0.2209884592841564,0.2126901810025563,0.244360853109719,0.2988210363475464,0.886404125644632,0.524812030075188,33,100
129,esm2_150M,5,0.7882635561295281,0.1530702343806491,0.1848247249048326,-0.1448078683448466,0.3274430630353248,0.3839520897235659,0.9018987341772152,0.3308270676691728,43,100
130,esm2_150M,1,0.5331607165815312,0.221734627141234,0.2650383613647459,0.3941481377664657,0.2828673269513749,0.3289381665940804,0.7853750064598682,0.6990384615384615,33,320
131,esm2_150M,2,0.6435303285330455,0.1955798348233831,0.2368077492849525,0.4481331134172167,0.2328629539857332,0.2920268715257493,0.8478399919032991,0.6367216117216117,57,320
132,esm2_150M,3,0.6838420994636192,0.1798822370780688,0.2236843954070478,0.3982890710294704,0.2521244588626609,0.3014950345859333,0.8545782170151731,0.678441832025127,69,320
133,esm2_150M,4,0.6492396921553161,0.1905498111794141,0.2339666963415781,0.3185642513971389,0.2805749023207479,0.3299387028809507,0.8360483076964326,0.6113095238095237,65,320
134,esm2_150M,5,0.5181484095148504,0.2363871332901465,0.2789461655400232,0.3485775340141627,0.2452414167384638,0.2921009812107691,0.7659743240638808,0.7197655651291748,45,320
135,esm2_150M,1,0.7828865359134201,0.1456216841847429,0.1817969242651695,0.6407788646832429,0.1877478659825223,0.2295342757881819,0.898879478235395,0.8236720918022951,218,1000
136,esm2_150M,2,0.8451750422765185,0.1214473338883793,0.151790940293768,0.6108965911358499,0.193664493755137,0.2497650437698592,0.9261475769006784,0.8125443683134032,288,1000
137,esm2_150M,3,0.8207321056442278,0.1307767694872897,0.1642954574660881,0.5553063694973527,0.2065573714205949,0.2610990124824953,0.9153851484534,0.7723513087827196,233,1000
138,esm2_150M,4,0.7867176949047503,0.145422051837839,0.1812377446957029,0.5446625165223218,0.2061002534153105,0.2520851927208679,0.9000908942901066,0.7679291982299559,205,1000
139,esm2_150M,5,0.8065470838132573,0.135823121211701,0.1703273255684535,0.6175490272317312,0.192990649537243,0.2439596323049069,0.9108811236302538,0.8115592889822247,232,1000
140,esm2_150M,1,0.8006554487836497,0.1370740971297403,0.1743914021169881,0.712805472880139,0.1594849613494692,0.2090509007794472,0.9126477430369332,0.8648266891298161,404,3200
141,esm2_150M,2,0.8054226886055782,0.1346937422632157,0.17174297767455,0.691122588033628,0.1688919984575905,0.2195387420934246,0.9120556843206076,0.8716081770991523,423,3200
142,esm2_150M,3,0.7964036131764521,0.1382090761016804,0.1756307760114953,0.706637054830691,0.1660568534882522,0.2141542077012897,0.909680483777486,0.8713935123617529,395,3200
143,esm2_150M,4,0.801524568220719,0.1365788536143183,0.1748057741614973,0.7019507098572497,0.1669781365726803,0.2090563528062308,0.9114188700330652,0.8673759061827505,406,3200
144,esm2_150M,5,0.792747448665487,0.1399233225831845,0.1779807104637918,0.7270653498960185,0.1561141869630678,0.2030151566082536,0.9074670603301492,0.869003533978793,398,3200
145,esm2_150M,1,0.7667955771768171,0.1463382629946515,0.1878622035741805,0.7399413673630686,0.1592461197844568,0.2042747850290163,0.9009584015751526,0.8914349438718352,461,10000
146,esm2_150M,2,0.7710876582270264,0.1462222540102568,0.1871439955577107,0.7222812605452593,0.1581268542816691,0.2065752997518098,0.9032446825711462,0.8812550457202395,474,10000
147,esm2_150M,3,0.7674078724702693,0.1469129293331375,0.1888081175674068,0.7439746720287583,0.1557784154485666,0.197795621744885,0.9009595369858208,0.8913656332787658,481,10000
148,esm2_150M,4,0.7682127854674559,0.1473763013343862,0.1891689002128291,0.7346071629034523,0.1544172545485155,0.1983914890988296,0.901200666856088,0.8842202336397872,469,10000
149,esm2_150M,5,0.769499861591179,0.1469697876646444,0.1883244501098813,0.729251849314622,0.1540712247530974,0.2017150545859593,0.902513842750034,0.883593023274975,459,10000
150,esm2_150M,1,0.760618601678072,0.1494626643163204,0.1914967870381566,0.7447251500001311,0.153126493819426,0.1994547242902343,0.8993475929542385,0.8959655019881531,467,32000
151,esm2_150M,2,0.760657027949693,0.1491338966632973,0.1917136850738701,0.7415374916315864,0.1550873970560652,0.1997116086690676,0.9002333143797125,0.8938217424113354,466,32000
152,esm2_150M,3,0.7590649974394623,0.1499231913709519,0.1928165650010953,0.751909893855011,0.1514882405514541,0.1937853967734291,0.9004523595794884,0.8914544212181786,466,32000
153,esm2_150M,4,0.7584538171728779,0.1497537997626446,0.1925751235732547,0.7521786422096441,0.1527943688797879,0.1956579526062596,0.8992959007887973,0.8971235212096537,462,32000
154,esm2_150M,5,0.7579516771793989,0.1501449703936389,0.1930729602353731,0.7564118394475953,0.1503357064150884,0.1927710989801623,0.8993612954223748,0.8975045801715671,469,32000
155,esm2_150M,1,0.7585039143027319,0.14991318679926,0.1922173855465581,0.7456653338298677,0.153369239042503,0.1983187455422649,0.898427206926146,0.8964009074233383,460,36521
156,esm2_150M,2,0.7596568015206183,0.1495098448767661,0.1917765624586708,0.7446177192778007,0.1533518199238163,0.1986496555154737,0.8996467105524293,0.8935189666824366,470,36521
157,esm2_150M,3,0.7589050329685672,0.149783923576935,0.192352180159571,0.7451322632543312,0.1537047794316221,0.197277213240297,0.8999286726730386,0.8896726636687908,467,36521
158,esm2_150M,4,0.7564639477590256,0.1502035657316516,0.1933028607393701,0.7560051463200665,0.151479845727747,0.1930928319777226,0.8980932842272543,0.8998754765578956,477,36521
159,esm2_150M,5,0.7566681915410527,0.150489969691317,0.1933889264559129,0.7561821419030568,0.1502791616437472,0.1923974157189316,0.8985098597138949,0.8965729629147176,474,36521
160,esm2_650M,1,7.07756749873667e-08,0.3312713159738537,0.3834207859844721,-0.1928954013841008,0.3072868281276921,0.3629641526310873,0.6804980640254551,0.9258200997725516,1,32
161,esm2_650M,2,0.7794463987514114,0.1172300506650641,0.1506570586246683,-0.3581648263198922,0.35941799251782,0.4101411348940149,0.913076923076923,0.0357142857142857,8,32
162,esm2_650M,3,0.7911294956625039,0.1540828502592896,0.1780703346476674,-0.9764968025788416,0.2586873874611307,0.3281303042617359,0.9302564102564104,0.7142857142857143,8,32
163,esm2_650M,4,0.5692349769119445,0.1998077677524596,0.2450237223639221,-0.2972329440592844,0.3846847833841756,0.4128694270188182,0.9097435897435896,0.3142857142857143,4,32
164,esm2_650M,5,0.9577874598533974,0.0667559629080254,0.0813937653518526,-0.116839281896782,0.238367241970342,0.2913538413875122,0.9774358974358972,0.7142857142857143,22,32
165,esm2_650M,1,0.5886700342820795,0.20177689394599,0.2417239044466004,-0.5180405787312976,0.4363983665066315,0.5156248026089042,0.8099390529770278,-0.1533834586466165,16,100
166,esm2_650M,2,0.4160694694446045,0.2583368902313107,0.2957028899700112,0.1606193892384962,0.3410590263305374,0.3869270757329391,0.7598218471636194,0.4932330827067668,17,100
167,esm2_650M,3,0.538097909545898,0.2339294976302458,0.2742900942899055,0.1294102062657118,0.3046237387404632,0.3422321339092744,0.8046647913736521,0.3699248120300751,21,100
168,esm2_650M,4,0.4430248964648401,0.2611326280478193,0.3059013037425641,0.1250765536920456,0.2708253876868842,0.3150092895180006,0.7364275668073137,0.3984962406015037,19,100
169,esm2_650M,5,0.6115277301263482,0.212295790746076,0.2503469315260681,0.1119984960573751,0.2589142688144309,0.3381563782724404,0.8526722925457103,0.3398496240601503,25,100
170,esm2_650M,1,0.6971886969113991,0.1725465079604262,0.2134573345020021,0.3706132046496679,0.2837809569427459,0.3352662659125771,0.8622021963348453,0.6218406593406592,74,320
171,esm2_650M,2,0.7438515009000224,0.1598290514285491,0.2007384308133691,0.4354965276313914,0.2282905313375692,0.2953513475678976,0.8877758539082662,0.6574633699633698,88,320
172,esm2_650M,3,0.6820755531093566,0.184950032929515,0.2243084481530384,0.4215825160474805,0.2304042713587975,0.2956016950960739,0.8585518816076257,0.6602410742313773,65,320
173,esm2_650M,4,0.6831468268158106,0.180738624334149,0.2223708478276496,0.4657030106078333,0.2428280938789641,0.2921542238885729,0.8616992095228324,0.7248168498168498,74,320
174,esm2_650M,5,0.6166408307824252,0.2030930078223133,0.2488093376224287,0.4004068037481957,0.2264214893357045,0.2802399183546792,0.8136711825043372,0.7185979693461795,52,320
175,esm2_650M,1,0.7869715686807033,0.1454239968862271,0.1800785303593694,0.6763188198432941,0.1789459378187935,0.2178839955367763,0.8987987359151117,0.8499932498312459,238,1000
176,esm2_650M,2,0.8065421469677831,0.13792820503891,0.1696752696695098,0.6219050395763482,0.198538262056766,0.2462065386458304,0.9083499185170564,0.8251409379513586,238,1000
177,esm2_650M,3,0.8506140297628382,0.1206560277177266,0.1499785682482058,0.6087850678341642,0.1910753008933755,0.2448964480577877,0.9301048717929468,0.7908737718442963,285,1000
178,esm2_650M,4,0.8078185716133706,0.138757559295369,0.172039013979799,0.540637218371029,0.206821852378957,0.2531969893159207,0.9071730739057224,0.7617175429385736,242,1000
179,esm2_650M,5,0.7759132756806574,0.1465690027791062,0.1833178482648939,0.6187011733759821,0.1963374916638983,0.2435918869234803,0.8968033079225318,0.8064621615540388,204,1000
180,esm2_650M,1,0.8326822879769256,0.1260915025601627,0.1597694879685134,0.7093140787306242,0.1618510760244852,0.2103177672046377,0.9277335696896382,0.8657736215575287,547,3200
181,esm2_650M,2,0.8288225661513264,0.1264775005015428,0.1610853871030359,0.7225665919449602,0.1609749272928104,0.2080642546611266,0.9250309233366976,0.8801117770190894,545,3200
182,esm2_650M,3,0.8425960028565262,0.1217732982831411,0.1544270820471248,0.7067628964261241,0.1632032128690859,0.2141082707513285,0.929700590768038,0.8727758478220334,595,3200
183,esm2_650M,4,0.8533868671059074,0.1178420996690547,0.1502411272458681,0.6971855019173623,0.1641208093634901,0.2107209209582958,0.9341757012132008,0.8721233855749203,668,3200
184,esm2_650M,5,0.8217156055285183,0.1294254673056059,0.1650743737891332,0.7450375748022906,0.1533282284218969,0.1962172640983421,0.9205062485951264,0.8789069555568634,520,3200
185,esm2_650M,1,0.7966262656143257,0.1361266590573798,0.1754358932517168,0.7638902023753711,0.1496147474595945,0.1946418076436747,0.914521837997088,0.8988434115045478,708,10000
186,esm2_650M,2,0.8014075296547793,0.1355550181442618,0.1743101523489734,0.7439458891691657,0.1523718440062441,0.1983543253636669,0.9162525783151296,0.8922006314491873,706,10000
187,esm2_650M,3,0.798460111839414,0.1358151784244901,0.1757533708574796,0.7618249074613328,0.1477831189314999,0.1907758423852615,0.9146828649736244,0.9010794486151996,724,10000
188,esm2_650M,4,0.7995676280862807,0.1365101788389669,0.1759093539891296,0.7512860276131319,0.1474425675868756,0.1920562879523021,0.9152110212541048,0.8938161032997347,702,10000
189,esm2_650M,5,0.8016539338207986,0.1355551511284624,0.1746959788424331,0.7447417801162362,0.1492331131151293,0.1958598559493956,0.916191579512724,0.8917188932513341,733,10000
190,esm2_650M,1,0.7841226501592815,0.1415781234561196,0.1818527324164189,0.7629827374534107,0.1463386314919433,0.1921897852874071,0.9098477469929525,0.902906872471432,687,32000
191,esm2_650M,2,0.7842246959131902,0.1410955584218819,0.1820302828979544,0.7623039550931325,0.1482282690400508,0.1915206073145914,0.9104948016913949,0.9024551500243556,685,32000
