,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
53,esm2_8M,4,0.0868653753187509,0.4078171021603523,0.4250722356816507,-0.2235094641118755,0.4540008404955031,0.4663160622586294,0.5511556724291569,-0.4285714285714286,2,32
54,esm2_8M,5,0.7209303603516761,0.2139763032003096,0.2397891645922364,-0.6114298490223424,0.436415072887391,0.5261972842056987,0.8466080134925691,-0.3768511731740915,8,32
55,esm2_8M,1,0.3947650933726937,0.2913958680712482,0.3422199505997459,0.3092498187383269,0.3231272915554049,0.3793669987902695,0.536575588800255,0.5851948767773238,18,100
56,esm2_8M,2,0.5701999477464441,0.24052569289922,0.292934755631675,-0.0812977198875539,0.3410330652744851,0.4457513498111752,0.5961904123738124,0.2303096393751136,20,100
57,esm2_8M,3,0.4745549806353996,0.2756186263611111,0.3265879896806216,0.3406449523681171,0.2517153510733532,0.3326167532615033,0.6410958389426302,0.2747189371300472,14,100
58,esm2_8M,4,0.7057287085520059,0.1913645120829973,0.2391639952793252,0.0365142605142793,0.3699223348027395,0.4442072844226984,0.7487161837057,0.2110663813376545,32,100
59,esm2_8M,5,0.6766045173725235,0.195558842410253,0.2489094726114609,0.0935171093922063,0.3544009978036098,0.4396826272864554,0.6717723882136479,0.357993698551319,27,100
60,esm2_8M,1,0.5443198504954616,0.2500457523348277,0.3120737360933423,0.3212053605997451,0.3219883841478209,0.3757117701578771,0.706985998641057,0.505107534658068,40,320
61,esm2_8M,2,0.5360965845249819,0.2565623631461312,0.3161377677703759,0.4068465272409891,0.2723534226428286,0.3473048247144669,0.7219166894854098,0.5474558709133924,39,320
62,esm2_8M,3,0.5013384958076883,0.2674053532469724,0.3273273335778024,0.2570242371984473,0.3251607605674436,0.3805287617682408,0.6629109219402284,0.5525296448693964,29,320
63,esm2_8M,4,0.5208164644460236,0.2568305190572327,0.3156098857907767,0.4077658047768958,0.2822501765015635,0.3568081789475272,0.6775816058799135,0.6392015262456437,43,320
64,esm2_8M,5,0.5554306067722692,0.2456241452923285,0.3068332206841832,0.2790191758736167,0.3146058014956081,0.3957002515740904,0.698749849849966,0.5094268031763008,35,320
65,esm2_8M,1,0.7094455765284735,0.1889599567079039,0.2425196389229646,0.5254075551566646,0.230352803140138,0.3150175943387028,0.7942683102074162,0.6743229958163974,161,1000
66,esm2_8M,2,0.7207946187281783,0.1842598763843754,0.2388669073564271,0.5275089129647856,0.2387692914639055,0.3084040485940545,0.795853927671859,0.6833789379688131,181,1000
67,esm2_8M,3,0.7434540447676076,0.1770557158836146,0.2298187447433057,0.4371314155442851,0.254559975940976,0.3279644094890238,0.8123722926531651,0.6335804745352787,180,1000
68,esm2_8M,4,0.6994441076131612,0.1923266368407207,0.2478017575984132,0.645868806107448,0.2156496728107642,0.2668017096506533,0.7835482614114921,0.7574631220199938,167,1000
69,esm2_8M,5,0.7204218828266699,0.1842621633184561,0.2376636466358013,0.4324021416328932,0.2656512500133883,0.3442338033682527,0.7866130559316941,0.6747080905511667,153,1000
